,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1985-05-14,458.0,457.0,459.0,0.3,26,,,,,1985.0,5.0,134.0,7.0,3041
1985-05-15,456.0,451.0,460.0,0.5,26,,,,,1985.0,5.0,135.0,1.0,3041
1985-05-16,468.0,460.0,476.0,0.5,26,,,,,1985.0,5.0,136.0,16.0,3041
1985-05-17,458.0,450.0,488.0,0.3,26,,,,,1985.0,5.0,137.0,12.0,3041
1985-05-18,541.0,521.0,576.0,0.4,"9, 8",,,,,1985.0,5.0,138.0,88.0,3041
1985-05-19,526.0,519.0,548.0,0.7,8,,,,,1985.0,5.0,139.0,-28.0,3041
1985-05-20,579.0,567.0,605.0,0.6,8,,,,,1985.0,5.0,140.0,57.0,3041
1985-05-21,627.0,628.0,635.0,0.7,"9, 8",,,,,1985.0,5.0,141.0,30.0,3041
1985-05-22,617.0,610.0,624.0,0.8,8,,,,,1985.0,5.0,142.0,-11.0,3041
1985-05-23,615.0,614.0,616.0,1.2,"9, 8",,,,,1985.0,5.0,143.0,-8.0,3041
1985-05-24,611.0,605.0,616.0,1.4,8,,,,,1985.0,5.0,144.0,0.0,3041
1985-05-25,608.0,607.0,608.0,1.3,8,,,,,1985.0,5.0,145.0,-8.0,3041
1985-05-26,564.0,559.0,569.0,1.7,29,,,,,1985.0,5.0,146.0,-39.0,3041
1985-05-27,546.0,543.0,549.0,2.7,29,,,,,1985.0,5.0,147.0,-20.0,3041
1985-05-28,529.0,525.0,533.0,3.8,29,,,,,1985.0,5.0,148.0,-16.0,3041
1985-05-29,512.0,507.0,516.0,5.3,29,,,,,1985.0,5.0,149.0,-17.0,3041
1985-05-30,492.0,486.0,497.0,7.3,29,,,,,1985.0,5.0,150.0,-19.0,3041
1985-05-31,470.0,464.0,476.0,9.4,29,,,,,1985.0,5.0,151.0,-21.0,3041
1985-06-01,447.0,440.0,453.0,10.6,29,,,,,1985.0,6.0,152.0,-23.0,3041
1985-06-02,421.0,415.0,426.0,11.5,29,,,,,1985.0,6.0,153.0,-27.0,3041
1985-06-03,400.0,395.0,404.0,11.6,29,,,,,1985.0,6.0,154.0,-22.0,3041
1985-06-04,395.0,394.0,395.0,11.8,29,,,,,1985.0,6.0,155.0,-9.0,3041
1985-06-05,405.0,399.0,410.0,11.6,29,,,,,1985.0,6.0,156.0,15.0,3041
1985-06-06,438.0,427.0,448.0,13.3,29,,,,,1985.0,6.0,157.0,38.0,3041
1985-06-07,481.0,469.0,492.0,12.8,29,,,,,1985.0,6.0,158.0,44.0,3041
1985-06-08,522.0,512.0,531.0,12.8,29,,,,,1985.0,6.0,159.0,39.0,3041
1985-06-09,551.0,546.0,556.0,13.0,29,,,,,1985.0,6.0,160.0,25.0,3041
1985-06-10,563.0,562.0,564.0,13.0,29,,,,,1985.0,6.0,161.0,8.0,3041
1985-06-11,567.0,565.0,568.0,12.8,29,,,,,1985.0,6.0,162.0,4.0,3041
1985-06-12,570.0,569.0,571.0,13.6,29,,,,,1985.0,6.0,163.0,3.0,3041
1985-06-13,573.0,573.0,573.0,14.0,29,,,,,1985.0,6.0,164.0,2.0,3041
1985-06-14,574.0,574.0,574.0,14.1,29,,,,,1985.0,6.0,165.0,1.0,3041
1985-06-15,574.0,574.0,574.0,14.5,29,,,,,1985.0,6.0,166.0,0.0,3041
1985-06-16,574.0,574.0,574.0,15.0,29,,,,,1985.0,6.0,167.0,0.0,3041
1985-06-17,578.0,577.0,579.0,15.0,29,,,,,1985.0,6.0,168.0,5.0,3041
1985-06-18,591.0,587.0,595.0,14.7,29,,,,,1985.0,6.0,169.0,16.0,3041
1985-06-19,606.0,602.0,610.0,14.6,29,,,,,1985.0,6.0,170.0,15.0,3041
1985-06-20,620.0,619.0,621.0,13.1,29,,,,,1985.0,6.0,171.0,11.0,3041
1985-06-21,625.0,624.0,625.0,13.3,29,,,,,1985.0,6.0,172.0,4.0,3041
1985-06-22,620.0,618.0,621.0,13.4,29,,,,,1985.0,6.0,173.0,-4.0,3041
1985-06-23,607.0,603.0,611.0,13.5,29,,,,,1985.0,6.0,174.0,-10.0,3041
1985-06-24,588.0,581.0,594.0,14.9,29,,,,,1985.0,6.0,175.0,-17.0,3041
1985-06-25,562.0,556.0,568.0,16.0,29,,,,,1985.0,6.0,176.0,-26.0,3041
1985-06-26,543.0,537.0,548.0,16.4,29,,,,,1985.0,6.0,177.0,-20.0,3041
1985-06-27,521.0,515.0,526.0,16.8,29,,,,,1985.0,6.0,178.0,-22.0,3041
1985-06-28,503.0,499.0,507.0,17.9,29,,,,,1985.0,6.0,179.0,-19.0,3041
1985-06-29,480.0,474.0,486.0,18.7,29,,,,,1985.0,6.0,180.0,-21.0,3041
1985-06-30,458.0,449.0,467.0,16.4,29,,,,,1985.0,6.0,181.0,-19.0,3041
1985-07-01,430.0,425.0,434.0,18.3,29,,,,,1985.0,7.0,182.0,-33.0,3041
1985-07-02,403.0,397.0,408.0,20.1,29,,,,,1985.0,7.0,183.0,-26.0,3041
1985-07-03,378.0,372.0,384.0,19.9,29,,,,,1985.0,7.0,184.0,-24.0,3041
1985-07-04,351.0,343.0,358.0,18.5,29,,,,,1985.0,7.0,185.0,-26.0,3041
1985-07-05,329.0,324.0,333.0,18.1,29,,,,,1985.0,7.0,186.0,-25.0,3041
1985-07-06,307.0,301.0,312.0,18.4,29,,,,,1985.0,7.0,187.0,-21.0,3041
1985-07-07,286.0,280.0,291.0,19.6,29,,,,,1985.0,7.0,188.0,-21.0,3041
1985-07-08,268.0,264.0,271.0,18.7,29,,,,,1985.0,7.0,189.0,-20.0,3041
1985-07-09,254.0,250.0,257.0,19.1,29,,,,,1985.0,7.0,190.0,-14.0,3041
1985-07-10,237.0,233.0,241.0,19.8,29,,,,,1985.0,7.0,191.0,-16.0,3041
1985-07-11,227.0,224.0,229.0,18.8,29,,,,,1985.0,7.0,192.0,-12.0,3041
1985-07-12,220.0,218.0,221.0,19.9,29,,,,,1985.0,7.0,193.0,-8.0,3041
1985-07-13,214.0,212.0,215.0,19.5,29,,,,,1985.0,7.0,194.0,-6.0,3041
1985-07-14,206.0,203.0,209.0,19.1,29,,,,,1985.0,7.0,195.0,-6.0,3041
1985-07-15,196.0,195.0,197.0,19.1,29,,,,,1985.0,7.0,196.0,-12.0,3041
1985-07-16,190.0,188.0,191.0,20.3,29,,,,,1985.0,7.0,197.0,-6.0,3041
1985-07-17,188.0,187.0,188.0,18.9,29,,,,,1985.0,7.0,198.0,-3.0,3041
1985-07-18,191.0,189.0,193.0,19.6,29,,,,,1985.0,7.0,199.0,5.0,3041
1985-07-19,203.0,198.0,208.0,20.2,29,,,,,1985.0,7.0,200.0,15.0,3041
1985-07-20,225.0,220.0,229.0,18.1,29,,,,,1985.0,7.0,201.0,21.0,3041
1985-07-21,241.0,237.0,244.0,20.2,29,,,,,1985.0,7.0,202.0,15.0,3041
1985-07-22,250.0,249.0,250.0,20.1,29,,,,,1985.0,7.0,203.0,6.0,3041
1985-07-23,248.0,247.0,249.0,20.0,29,,,,,1985.0,7.0,204.0,-1.0,3041
1985-07-24,239.0,237.0,241.0,20.1,29,,,,,1985.0,7.0,205.0,-8.0,3041
1985-07-25,223.0,219.0,227.0,20.6,29,,,,,1985.0,7.0,206.0,-14.0,3041
1985-07-26,206.0,200.0,211.0,19.0,29,,,,,1985.0,7.0,207.0,-16.0,3041
1985-07-27,185.0,182.0,188.0,19.0,29,,,,,1985.0,7.0,208.0,-23.0,3041
1985-07-28,166.0,162.0,169.0,18.3,29,,,,,1985.0,7.0,209.0,-19.0,3041
1985-07-29,150.0,146.0,154.0,17.5,29,,,,,1985.0,7.0,210.0,-15.0,3041
1985-07-30,137.0,133.0,140.0,16.6,29,,,,,1985.0,7.0,211.0,-14.0,3041
1985-07-31,126.0,124.0,128.0,16.8,29,,,,,1985.0,7.0,212.0,-12.0,3041
1985-08-01,119.0,119.0,119.0,15.5,29,,,,,1985.0,8.0,213.0,-9.0,3041
1985-08-02,110.0,107.0,113.0,16.4,29,,,,,1985.0,8.0,214.0,-6.0,3041
1985-08-03,104.0,102.0,106.0,17.8,29,,,,,1985.0,8.0,215.0,-7.0,3041
1985-08-04,98.0,97.0,99.0,17.0,29,,,,,1985.0,8.0,216.0,-7.0,3041
1985-08-05,93.0,91.0,95.0,18.2,29,,,,,1985.0,8.0,217.0,-4.0,3041
1985-08-06,87.0,86.0,88.0,18.2,29,,,,,1985.0,8.0,218.0,-7.0,3041
1985-08-07,86.0,85.0,86.0,17.4,29,,,,,1985.0,8.0,219.0,-2.0,3041
1985-08-08,82.0,80.0,83.0,17.7,29,,,,,1985.0,8.0,220.0,-3.0,3041
1985-08-09,75.0,73.0,77.0,17.1,29,,,,,1985.0,8.0,221.0,-6.0,3041
1985-08-10,69.0,68.0,70.0,16.6,29,,,,,1985.0,8.0,222.0,-7.0,3041
1985-08-11,63.0,62.0,64.0,16.4,29,,,,,1985.0,8.0,223.0,-6.0,3041
1985-08-12,59.0,58.0,60.0,15.9,29,,,,,1985.0,8.0,224.0,-4.0,3041
1985-08-13,55.0,54.0,56.0,14.4,29,,,,,1985.0,8.0,225.0,-4.0,3041
1985-08-14,50.0,48.0,51.0,13.5,29,,,,,1985.0,8.0,226.0,-5.0,3041
1985-08-15,48.0,47.0,49.0,16.9,29,,,,,1985.0,8.0,227.0,-2.0,3041
1985-08-16,44.0,43.0,45.0,16.6,29,,,,,1985.0,8.0,228.0,-4.0,3041
1985-08-17,41.0,39.0,42.0,17.3,29,,,,,1985.0,8.0,229.0,-3.0,3041
1985-08-18,37.0,36.0,38.0,16.2,29,,,,,1985.0,8.0,230.0,-4.0,3041
1985-08-19,34.0,34.0,34.0,17.8,29,,,,,1985.0,8.0,231.0,-4.0,3041
1985-08-20,31.0,30.0,32.0,18.1,29,,,,,1985.0,8.0,232.0,-2.0,3041
1985-08-21,28.0,27.0,28.0,16.4,29,,,,,1985.0,8.0,233.0,-4.0,3041
1985-08-22,27.0,26.0,27.0,14.9,29,,,,,1985.0,8.0,234.0,-1.0,3041
1985-08-23,26.0,26.0,26.0,15.8,29,,,,,1985.0,8.0,235.0,-1.0,3041
1985-08-24,26.0,26.0,26.0,17.0,29,,,,,1985.0,8.0,236.0,0.0,3041
1985-08-25,31.0,30.0,32.0,15.3,29,,,,,1985.0,8.0,237.0,6.0,3041
1985-08-26,35.0,33.0,36.0,15.1,29,,,,,1985.0,8.0,238.0,4.0,3041
1985-08-27,41.0,39.0,42.0,15.2,29,,,,,1985.0,8.0,239.0,6.0,3041
1985-08-28,52.0,48.0,55.0,14.6,29,,,,,1985.0,8.0,240.0,13.0,3041
1985-08-29,67.0,62.0,71.0,14.3,29,,,,,1985.0,8.0,241.0,16.0,3041
1985-08-30,84.0,78.0,90.0,14.5,29,,,,,1985.0,8.0,242.0,19.0,3041
1985-08-31,105.0,99.0,110.0,13.9,29,,,,,1985.0,8.0,243.0,20.0,3041
1985-09-01,130.0,122.0,137.0,13.3,29,,,,,1985.0,9.0,244.0,27.0,3041
1985-09-02,156.0,154.0,157.0,13.2,29,,,,,1985.0,9.0,245.0,20.0,3041
1985-09-03,181.0,178.0,184.0,11.2,29,,,,,1985.0,9.0,246.0,27.0,3041
1985-09-04,196.0,196.0,196.0,11.2,29,,,,,1985.0,9.0,247.0,12.0,3041
1985-09-05,181.0,178.0,183.0,11.8,29,,,,,1985.0,9.0,248.0,-13.0,3041
1985-09-06,175.0,173.0,176.0,12.0,29,,,,,1985.0,9.0,249.0,-7.0,3041
1985-09-07,164.0,162.0,166.0,12.3,29,,,,,1985.0,9.0,250.0,-10.0,3041
1985-09-08,151.0,147.0,154.0,13.0,29,,,,,1985.0,9.0,251.0,-12.0,3041
1985-09-09,139.0,136.0,141.0,13.2,29,,,,,1985.0,9.0,252.0,-13.0,3041
1985-09-10,128.0,128.0,128.0,12.0,29,,,,,1985.0,9.0,253.0,-13.0,3041
1985-09-11,123.0,122.0,124.0,11.3,29,,,,,1985.0,9.0,254.0,-4.0,3041
1985-09-12,120.0,119.0,120.0,11.8,29,,,,,1985.0,9.0,255.0,-4.0,3041
1985-09-13,121.0,120.0,122.0,11.6,29,,,,,1985.0,9.0,256.0,2.0,3041
1985-09-14,126.0,125.0,127.0,10.1,29,,,,,1985.0,9.0,257.0,5.0,3041
1985-09-15,140.0,136.0,144.0,9.3,29,,,,,1985.0,9.0,258.0,17.0,3041
1985-09-16,156.0,152.0,160.0,9.4,29,,,,,1985.0,9.0,259.0,16.0,3041
1985-09-17,174.0,170.0,178.0,8.7,29,,,,,1985.0,9.0,260.0,18.0,3041
1985-09-18,197.0,193.0,201.0,7.4,29,,,,,1985.0,9.0,261.0,23.0,3041
1985-09-19,210.0,208.0,212.0,7.0,29,,,,,1985.0,9.0,262.0,11.0,3041
1985-09-20,231.0,227.0,234.0,6.9,29,,,,,1985.0,9.0,263.0,22.0,3041
1985-09-21,241.0,238.0,243.0,7.1,29,,,,,1985.0,9.0,264.0,9.0,3041
1985-09-22,247.0,244.0,249.0,6.4,29,,,,,1985.0,9.0,265.0,6.0,3041
1985-09-23,262.0,260.0,263.0,6.1,29,,,,,1985.0,9.0,266.0,14.0,3041
1985-09-24,270.0,269.0,271.0,6.5,29,,,,,1985.0,9.0,267.0,8.0,3041
1985-09-25,274.0,273.0,274.0,6.3,29,,,,,1985.0,9.0,268.0,3.0,3041
1985-09-26,275.0,275.0,275.0,5.3,29,,,,,1985.0,9.0,269.0,1.0,3041
1985-09-27,272.0,270.0,273.0,5.4,29,,,,,1985.0,9.0,270.0,-2.0,3041
1985-09-28,263.0,261.0,265.0,5.0,29,,,,,1985.0,9.0,271.0,-8.0,3041
1985-09-29,252.0,250.0,253.0,4.6,29,,,,,1985.0,9.0,272.0,-12.0,3041
1985-09-30,239.0,236.0,241.0,4.4,29,,,,,1985.0,9.0,273.0,-12.0,3041
1985-10-01,226.0,225.0,227.0,4.6,29,,,,,1985.0,10.0,274.0,-14.0,3041
1985-10-02,213.0,210.0,216.0,4.2,29,,,,,1985.0,10.0,275.0,-11.0,3041
1985-10-03,201.0,198.0,204.0,3.3,29,,,,,1985.0,10.0,276.0,-12.0,3041
1985-10-04,188.0,186.0,190.0,3.3,29,,,,,1985.0,10.0,277.0,-14.0,3041
1985-10-05,179.0,177.0,180.0,3.3,29,,,,,1985.0,10.0,278.0,-10.0,3041
1985-10-06,171.0,169.0,172.0,3.1,29,,,,,1985.0,10.0,279.0,-8.0,3041
1985-10-07,161.0,159.0,163.0,2.6,29,,,,,1985.0,10.0,280.0,-9.0,3041
1985-10-08,155.0,153.0,157.0,2.5,29,,,,,1985.0,10.0,281.0,-6.0,3041
1985-10-09,150.0,150.0,150.0,2.6,29,,,,,1985.0,10.0,282.0,-7.0,3041
1985-10-10,145.0,144.0,146.0,2.5,29,,,,,1985.0,10.0,283.0,-4.0,3041
1985-10-11,137.0,135.0,139.0,1.7,29,,,,,1985.0,10.0,284.0,-7.0,3041
