,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1985-02-25,26.0,26.0,26.0,,"15,14",97.0,56.0,1.0,83.6,1985.0,2.0,56.0,-1.0,3106
1985-02-26,25.0,25.0,25.0,,"15,14",,,,83.8,1985.0,2.0,57.0,-1.0,3106
1985-02-27,24.0,24.0,24.0,,"15,14",,,,84.0,1985.0,2.0,58.0,-1.0,3106
1985-02-28,24.0,24.0,24.0,,"15,14",100.0,55.0,1.0,84.1,1985.0,2.0,59.0,0.0,3106
1985-03-01,23.0,23.0,23.0,,"16,14",,,,84.3,1985.0,3.0,60.0,-1.0,3106
1985-03-02,22.0,22.0,22.0,,"16,14",,,,84.1,1985.0,3.0,61.0,-1.0,3106
1985-03-03,22.0,22.0,22.0,,"16,14",,,,83.8,1985.0,3.0,62.0,0.0,3106
1985-03-04,21.0,21.0,21.0,,"16,14",,,,83.8,1985.0,3.0,63.0,-1.0,3106
1985-03-05,21.0,21.0,21.0,,"16,14",102.0,52.0,1.0,83.6,1985.0,3.0,64.0,0.0,3106
1985-03-06,21.0,21.0,21.0,,"16,14",,,,83.3,1985.0,3.0,65.0,0.0,3106
1985-03-07,20.0,20.0,20.0,,"16,14",,,,83.1,1985.0,3.0,66.0,-1.0,3106
1985-03-08,19.0,19.0,19.0,,"15,14",,,,83.0,1985.0,3.0,67.0,-1.0,3106
1985-03-09,18.0,18.0,18.0,,"15,14",,,,82.8,1985.0,3.0,68.0,-1.0,3106
1985-03-10,17.0,17.0,17.0,,"15,14",112.0,55.0,1.0,82.6,1985.0,3.0,69.0,-1.0,3106
1985-03-11,17.0,17.0,17.0,,"15,14",,,,82.5,1985.0,3.0,70.0,0.0,3106
1985-03-12,16.0,16.0,16.0,,"15,14",,,,82.3,1985.0,3.0,71.0,-1.0,3106
1985-03-13,16.0,16.0,16.0,,"15,14",,,,82.1,1985.0,3.0,72.0,0.0,3106
1985-03-14,15.0,15.0,15.0,,"15,14",,,,81.8,1985.0,3.0,73.0,-1.0,3106
1985-03-15,14.0,14.0,14.0,,"15,14",112.0,50.0,1.0,81.6,1985.0,3.0,74.0,-1.0,3106
1985-03-16,14.0,14.0,14.0,,"15,14",,,,81.6,1985.0,3.0,75.0,0.0,3106
1985-03-17,13.0,13.0,13.0,,"15,14",,,,81.3,1985.0,3.0,76.0,-1.0,3106
1985-03-18,13.0,13.0,13.0,,"15,14",,,,81.1,1985.0,3.0,77.0,0.0,3106
1985-03-19,13.0,13.0,13.0,,"15,14",,,,81.0,1985.0,3.0,78.0,0.0,3106
1985-03-20,13.0,13.0,13.0,,"15,14",113.0,49.0,1.0,82.1,1985.0,3.0,79.0,0.0,3106
1985-03-21,12.0,12.0,12.0,,15,,,,83.3,1985.0,3.0,80.0,-1.0,3106
1985-03-22,12.0,12.0,12.0,,15,,,,84.6,1985.0,3.0,81.0,0.0,3106
1985-03-23,12.0,12.0,12.0,,15,,,,85.8,1985.0,3.0,82.0,0.0,3106
1985-03-24,13.0,13.0,13.0,,15,,,,86.8,1985.0,3.0,83.0,1.0,3106
1985-03-25,16.0,16.0,16.0,,15,113.0,45.0,1.0,88.1,1985.0,3.0,84.0,3.0,3106
1985-03-26,16.0,16.0,16.0,,15,,,,89.3,1985.0,3.0,85.0,0.0,3106
1985-03-27,16.0,16.0,16.0,,15,,,,90.5,1985.0,3.0,86.0,0.0,3106
1985-03-28,15.0,15.0,15.0,,15,,,,91.6,1985.0,3.0,87.0,-1.0,3106
1985-03-29,14.0,14.0,14.0,,15,,,,92.8,1985.0,3.0,88.0,-1.0,3106
1985-03-30,11.0,11.0,11.0,,15,,,,94.1,1985.0,3.0,89.0,-3.0,3106
1985-03-31,9.0,9.0,9.0,,15,115.0,46.0,1.0,95.1,1985.0,3.0,90.0,-2.0,3106
1985-04-01,8.0,8.0,8.0,0.0,15,,,,96.3,1985.0,4.0,91.0,-1.0,3106
1985-04-02,8.0,8.0,8.0,0.0,15,,,,97.6,1985.0,4.0,92.0,0.0,3106
1985-04-03,7.0,6.0,8.0,0.0,15,,,,98.8,1985.0,4.0,93.0,0.0,3106
1985-04-04,6.0,6.0,6.0,0.0,"23,15",,,,100.0,1985.0,4.0,94.0,-2.0,3106
1985-04-05,6.0,6.0,6.0,0.1,"23,15",128.0,57.0,1.0,102.0,1985.0,4.0,95.0,0.0,3106
1985-04-06,6.0,6.0,6.0,0.0,"23,15",,,,102.0,1985.0,4.0,96.0,0.0,3106
1985-04-07,5.0,5.0,5.0,0.0,"23,15",,,,102.0,1985.0,4.0,97.0,-1.0,3106
1985-04-08,8.0,8.0,8.0,0.0,"23,15",,,,104.0,1985.0,4.0,98.0,3.0,3106
1985-04-09,6.0,4.0,8.0,0.0,"23,15",,,,102.0,1985.0,4.0,99.0,0.0,3106
1985-04-10,6.0,5.0,7.0,0.0,"23,15",126.0,42.0,1.0,112.0,1985.0,4.0,100.0,-1.0,3106
1985-04-11,7.0,6.0,7.0,0.0,"23,15",,,,112.0,1985.0,4.0,101.0,0.0,3106
1985-04-12,6.0,6.0,6.0,0.0,"23,15",,,,112.0,1985.0,4.0,102.0,-1.0,3106
1985-04-13,6.0,5.0,6.0,0.0,"23,15",,,,112.0,1985.0,4.0,103.0,0.0,3106
1985-04-14,6.0,4.0,7.0,0.0,"23,15",,,,112.0,1985.0,4.0,104.0,1.0,3106
1985-04-15,7.0,6.0,8.0,0.1,"23,15",,,,113.0,1985.0,4.0,105.0,1.0,3106
1985-04-16,8.0,6.0,9.0,0.1,"23,15",,,,114.0,1985.0,4.0,106.0,1.0,3106
1985-04-17,7.0,7.0,7.0,0.2,"23,15",,,,113.0,1985.0,4.0,107.0,-2.0,3106
1985-04-18,8.0,7.0,8.0,0.2,"23,15",,,,125.0,1985.0,4.0,108.0,1.0,3106
1985-04-19,5.0,4.0,6.0,0.3,"23,15",,,,122.0,1985.0,4.0,109.0,-2.0,3106
1985-04-20,7.0,5.0,8.0,0.3,"23,15",,,,122.0,1985.0,4.0,110.0,2.0,3106
1985-04-21,7.0,5.0,9.0,0.2,"23,15",,,,124.0,1985.0,4.0,111.0,1.0,3106
1985-04-22,8.0,7.0,8.0,0.2,"23,15",,,,125.0,1985.0,4.0,112.0,-1.0,3106
1985-04-23,12.0,11.0,12.0,0.2,"23,15",,,,127.0,1985.0,4.0,113.0,4.0,3106
1985-04-24,19.0,14.0,24.0,0.2,"23,15",,,,132.0,1985.0,4.0,114.0,12.0,3106
1985-04-25,27.0,26.0,27.0,0.2,"23,15",,,,150.0,1985.0,4.0,115.0,3.0,3106
1985-04-26,32.0,29.0,35.0,0.2,"23,15",,,,155.0,1985.0,4.0,116.0,8.0,3106
1985-04-27,40.0,36.0,44.0,0.2,"23,15",,,,161.0,1985.0,4.0,117.0,9.0,3106
1985-04-28,203.0,171.0,235.0,0.2,"23,15",,,,311.0,1985.0,4.0,118.0,191.0,3106
1985-04-29,242.0,240.0,244.0,0.2,"23,15",,,,379.0,1985.0,4.0,119.0,9.0,3106
1985-04-30,229.0,227.0,231.0,0.2,"23,15",,,,390.0,1985.0,4.0,120.0,-13.0,3106
1985-05-01,214.0,213.0,215.0,0.2,"23,15",,,,397.0,1985.0,5.0,121.0,-16.0,3106
1985-05-02,207.0,206.0,207.0,0.2,"23,15",,,,436.0,1985.0,5.0,122.0,-8.0,3106
1985-05-03,205.0,203.0,206.0,0.3,"23,15",,,,456.0,1985.0,5.0,123.0,-1.0,3106
1985-05-04,198.0,196.0,200.0,0.2,"23,15",,,,517.0,1985.0,5.0,124.0,-6.0,3106
1985-05-05,199.0,192.0,205.0,0.3,"23,15,16",,,,611.0,1985.0,5.0,125.0,5.0,3106
1985-05-06,209.0,207.0,210.0,0.2,"23,15,16",,,,778.0,1985.0,5.0,126.0,5.0,3106
1985-05-07,212.0,211.0,213.0,0.2,"23,15",,,,1040.0,1985.0,5.0,127.0,3.0,3106
1985-05-08,224.0,214.0,234.0,0.1,"23,15",,,,1280.0,1985.0,5.0,128.0,21.0,3106
1985-05-09,316.0,232.0,399.0,0.1,"9,27",,,,1940.0,1985.0,5.0,129.0,165.0,3106
1985-05-10,221.0,208.0,234.0,0.1,"9, 8,27",,,,1700.0,1985.0,5.0,130.0,-165.0,3106
1985-05-11,192.0,188.0,196.0,0.1,"9,27",,,,1730.0,1985.0,5.0,131.0,-38.0,3106
1985-05-12,185.0,182.0,188.0,0.3,"8,27",,,,1910.0,1985.0,5.0,132.0,-8.0,3106
1985-05-13,157.0,132.0,181.0,0.5,"8,27",,,,2040.0,1985.0,5.0,133.0,-7.0,3106
1985-05-14,53.0,23.0,82.0,1.6,"8,27",,,,1320.0,1985.0,5.0,134.0,-99.0,3106
1985-05-15,251.0,248.0,254.0,1.2,"8,27",,,,2780.0,1985.0,5.0,135.0,172.0,3106
1985-05-16,268.0,260.0,276.0,1.1,"8,27",,,,2940.0,1985.0,5.0,136.0,22.0,3106
1985-05-17,239.0,227.0,250.0,1.4,"8,27",,,,2670.0,1985.0,5.0,137.0,-26.0,3106
1985-05-18,270.0,252.0,288.0,2.0,27,,,,2960.0,1985.0,5.0,138.0,38.0,3106
1985-05-19,333.0,308.0,358.0,2.8,27,,,,3590.0,1985.0,5.0,139.0,70.0,3106
1985-05-20,375.0,373.0,377.0,3.6,27,,,,4040.0,1985.0,5.0,140.0,19.0,3106
1985-05-21,359.0,349.0,369.0,4.2,29,,,,3860.0,1985.0,5.0,141.0,-8.0,3106
1985-05-22,324.0,287.0,360.0,4.2,29,,,,3490.0,1985.0,5.0,142.0,-9.0,3106
1985-05-23,298.0,290.0,306.0,4.4,29,,,,3230.0,1985.0,5.0,143.0,-54.0,3106
1985-05-24,314.0,310.0,317.0,4.7,29,,,,3390.0,1985.0,5.0,144.0,11.0,3106
1985-05-25,281.0,266.0,295.0,5.7,29,,,,3060.0,1985.0,5.0,145.0,-22.0,3106
1985-05-26,233.0,224.0,241.0,6.0,29,,,,2630.0,1985.0,5.0,146.0,-54.0,3106
1985-05-27,209.0,206.0,212.0,6.8,29,,,,2440.0,1985.0,5.0,147.0,-29.0,3106
1985-05-28,208.0,206.0,210.0,7.3,29,,,,2430.0,1985.0,5.0,148.0,-2.0,3106
1985-05-29,220.0,216.0,223.0,7.6,29,,,,2530.0,1985.0,5.0,149.0,13.0,3106
1985-05-30,252.0,240.0,264.0,7.9,29,,,,2790.0,1985.0,5.0,150.0,41.0,3106
1985-05-31,278.0,272.0,284.0,7.7,29,,,,3040.0,1985.0,5.0,151.0,20.0,3106
1985-06-01,313.0,312.0,314.0,8.1,29,,,,3380.0,1985.0,6.0,152.0,30.0,3106
1985-06-02,381.0,364.0,397.0,8.2,29,,,,4090.0,1985.0,6.0,153.0,83.0,3106
1985-06-03,518.0,481.0,554.0,8.2,29,,,,5750.0,1985.0,6.0,154.0,157.0,3106
1985-06-04,588.0,569.0,606.0,7.3,29,,,,6720.0,1985.0,6.0,155.0,52.0,3106
1985-06-05,632.0,627.0,637.0,7.1,29,,,,7340.0,1985.0,6.0,156.0,31.0,3106
1985-06-06,669.0,641.0,689.0,7.7,29,,,,7900.0,1985.0,6.0,157.0,52.0,3106
1985-06-07,695.0,691.0,700.0,8.3,29,,,,8270.0,1985.0,6.0,158.0,11.0,3106
1985-06-08,680.0,674.0,685.0,8.5,29,,,,8060.0,1985.0,6.0,159.0,-15.0,3106
1985-06-09,649.0,647.0,650.0,9.1,29,,,,7580.0,1985.0,6.0,160.0,-35.0,3106
1985-06-10,667.0,636.0,697.0,9.5,29,,,,7850.0,1985.0,6.0,161.0,47.0,3106
1985-06-11,746.0,697.0,784.0,9.7,29,,,,9050.0,1985.0,6.0,162.0,87.0,3106
1985-06-12,822.0,797.0,841.0,9.7,29,,,,10300.0,1985.0,6.0,163.0,57.0,3106
1985-06-13,848.0,841.0,855.0,9.4,29,,,,10800.0,1985.0,6.0,164.0,14.0,3106
1985-06-14,864.0,855.0,878.0,10.1,29,,,,11100.0,1985.0,6.0,165.0,23.0,3106
1985-06-15,868.0,863.0,881.0,11.0,29,,,,11200.0,1985.0,6.0,166.0,3.0,3106
1985-06-16,845.0,832.0,861.0,11.7,29,,,,10700.0,1985.0,6.0,167.0,-20.0,3106
1985-06-17,796.0,764.0,830.0,12.4,29,,,,9850.0,1985.0,6.0,168.0,-31.0,3106
1985-06-18,724.0,709.0,739.0,13.1,29,,,,8720.0,1985.0,6.0,169.0,-91.0,3106
1985-06-19,668.0,661.0,674.0,13.4,29,,,,7880.0,1985.0,6.0,170.0,-65.0,3106
1985-06-20,662.0,659.0,665.0,13.7,29,,,,7790.0,1985.0,6.0,171.0,-9.0,3106
1985-06-21,668.0,666.0,670.0,13.7,29,,,,7880.0,1985.0,6.0,172.0,5.0,3106
1985-06-22,629.0,614.0,643.0,14.0,29,,,,7280.0,1985.0,6.0,173.0,-27.0,3106
1985-06-23,575.0,554.0,595.0,14.4,29,,,,6530.0,1985.0,6.0,174.0,-48.0,3106
1985-06-24,504.0,485.0,522.0,15.1,29,,,,5570.0,1985.0,6.0,175.0,-73.0,3106
1985-06-25,430.0,419.0,441.0,15.7,29,,,,4460.0,1985.0,6.0,176.0,-81.0,3106
1985-06-26,386.0,383.0,388.0,16.1,29,,,,4160.0,1985.0,6.0,177.0,-53.0,3106
1985-06-27,348.0,334.0,361.0,16.6,29,,,,3740.0,1985.0,6.0,178.0,-27.0,3106
1985-06-28,298.0,287.0,309.0,16.8,29,,,,3230.0,1985.0,6.0,179.0,-52.0,3106
1985-06-29,279.0,274.0,284.0,17.0,29,,,,3050.0,1985.0,6.0,180.0,-25.0,3106
1985-06-30,251.0,247.0,255.0,17.4,29,,,,2780.0,1985.0,6.0,181.0,-29.0,3106
1985-07-01,228.0,224.0,231.0,17.9,29,,,,2580.0,1985.0,7.0,182.0,-24.0,3106
1985-07-02,211.0,206.0,216.0,18.4,29,,,,2460.0,1985.0,7.0,183.0,-15.0,3106
1985-07-03,195.0,190.0,199.0,18.1,29,,,,2320.0,1985.0,7.0,184.0,-17.0,3106
1985-07-04,187.0,185.0,188.0,18.4,29,,,,2260.0,1985.0,7.0,185.0,-11.0,3106
1985-07-05,183.0,183.0,183.0,18.4,29,,,,2230.0,1985.0,7.0,186.0,-5.0,3106
1985-07-06,177.0,174.0,180.0,18.1,29,,,,2190.0,1985.0,7.0,187.0,-3.0,3106
1985-07-07,173.0,170.0,175.0,18.2,29,,,,2150.0,1985.0,7.0,188.0,-5.0,3106
1985-07-08,188.0,180.0,196.0,18.6,29,,,,2270.0,1985.0,7.0,189.0,21.0,3106
1985-07-09,212.0,211.0,212.0,19.0,29,,,,2470.0,1985.0,7.0,190.0,16.0,3106
1985-07-10,208.0,206.0,209.0,18.5,29,,,,2430.0,1985.0,7.0,191.0,-3.0,3106
1985-07-11,239.0,213.0,265.0,17.8,29,,,,2680.0,1985.0,7.0,192.0,56.0,3106
1985-07-12,315.0,285.0,344.0,16.8,29,,,,3390.0,1985.0,7.0,193.0,79.0,3106
1985-07-13,394.0,379.0,409.0,16.3,29,,,,4240.0,1985.0,7.0,194.0,65.0,3106
1985-07-14,405.0,399.0,410.0,16.3,29,,,,4360.0,1985.0,7.0,195.0,1.0,3106
1985-07-15,361.0,349.0,372.0,15.9,29,,,,3870.0,1985.0,7.0,196.0,-38.0,3106
1985-07-16,307.0,288.0,325.0,16.5,29,,,,3310.0,1985.0,7.0,197.0,-47.0,3106
1985-07-17,253.0,242.0,264.0,18.3,29,,,,2800.0,1985.0,7.0,198.0,-61.0,3106
1985-07-18,222.0,213.0,230.0,17.5,29,,,,2550.0,1985.0,7.0,199.0,-34.0,3106
1985-07-19,196.0,189.0,203.0,17.9,29,,,,2340.0,1985.0,7.0,200.0,-27.0,3106
1985-07-20,162.0,154.0,170.0,17.7,29,,,,2080.0,1985.0,7.0,201.0,-33.0,3106
1985-07-21,136.0,130.0,142.0,17.6,29,,,,1900.0,1985.0,7.0,202.0,-28.0,3106
1985-07-22,120.0,118.0,122.0,17.8,29,,,,1790.0,1985.0,7.0,203.0,-20.0,3106
1985-07-23,113.0,112.0,114.0,17.9,29,,,,1740.0,1985.0,7.0,204.0,-8.0,3106
1985-07-24,107.0,105.0,108.0,17.7,29,,,,1690.0,1985.0,7.0,205.0,-6.0,3106
1985-07-25,95.0,92.0,98.0,16.9,29,,,,1620.0,1985.0,7.0,206.0,-10.0,3106
1985-07-26,87.0,84.0,89.0,15.9,29,,,,1550.0,1985.0,7.0,207.0,-9.0,3106
1985-07-27,76.0,73.0,79.0,16.1,29,,,,1480.0,1985.0,7.0,208.0,-10.0,3106
1985-07-28,69.0,68.0,70.0,16.2,29,,,,1430.0,1985.0,7.0,209.0,-9.0,3106
1985-07-29,61.0,58.0,64.0,16.3,29,,,,1380.0,1985.0,7.0,210.0,-6.0,3106
1985-07-30,54.0,52.0,55.0,15.9,29,,,,1330.0,1985.0,7.0,211.0,-9.0,3106
1985-07-31,64.0,55.0,73.0,16.2,29,,,,1400.0,1985.0,7.0,212.0,18.0,3106
1985-08-01,86.0,85.0,86.0,16.2,29,,,,1550.0,1985.0,8.0,213.0,13.0,3106
1985-08-02,81.0,79.0,82.0,16.3,29,,,,1510.0,1985.0,8.0,214.0,-4.0,3106
1985-08-03,73.0,70.0,76.0,17.0,29,,,,1460.0,1985.0,8.0,215.0,-6.0,3106
1985-08-04,57.0,53.0,60.0,17.0,29,,,,1340.0,1985.0,8.0,216.0,-16.0,3106
1985-08-05,50.0,50.0,50.0,17.1,29,,,,1310.0,1985.0,8.0,217.0,-10.0,3106
1985-08-06,49.0,47.0,50.0,17.6,29,,,,1290.0,1985.0,8.0,218.0,0.0,3106
1985-08-07,40.0,38.0,42.0,16.6,29,,,,1240.0,1985.0,8.0,219.0,-8.0,3106
1985-08-08,31.0,29.0,33.0,16.0,29,,,,1180.0,1985.0,8.0,220.0,-9.0,3106
1985-08-09,25.0,24.0,26.0,16.4,29,,,,1140.0,1985.0,8.0,221.0,-7.0,3106
1985-08-10,21.0,20.0,21.0,16.5,29,,,,1110.0,1985.0,8.0,222.0,-5.0,3106
1985-08-11,20.0,19.0,20.0,16.6,29,,,,1110.0,1985.0,8.0,223.0,-1.0,3106
1985-08-12,19.0,18.0,19.0,16.8,29,,,,1100.0,1985.0,8.0,224.0,-1.0,3106
1985-08-13,20.0,18.0,21.0,16.9,29,,,,1110.0,1985.0,8.0,225.0,2.0,3106
1985-08-14,29.0,21.0,36.0,16.9,29,,,,1160.0,1985.0,8.0,226.0,15.0,3106
1985-08-15,44.0,43.0,44.0,16.4,29,,,,1270.0,1985.0,8.0,227.0,8.0,3106
1985-08-16,41.0,40.0,42.0,16.0,29,,,,1250.0,1985.0,8.0,228.0,-2.0,3106
1985-08-17,34.0,32.0,35.0,16.3,29,,,,1200.0,1985.0,8.0,229.0,-7.0,3106
1985-08-18,28.0,25.0,31.0,16.6,29,,,,1160.0,1985.0,8.0,230.0,-4.0,3106
1985-08-19,21.0,20.0,22.0,16.4,29,,,,1120.0,1985.0,8.0,231.0,-9.0,3106
1985-08-20,18.0,17.0,18.0,16.5,29,,,,1100.0,1985.0,8.0,232.0,-4.0,3106
1985-08-21,31.0,22.0,39.0,16.2,29,,,,1180.0,1985.0,8.0,233.0,21.0,3106
1985-08-22,81.0,67.0,94.0,16.1,29,,,,1510.0,1985.0,8.0,234.0,55.0,3106
1985-08-23,171.0,150.0,191.0,15.7,29,,,,2140.0,1985.0,8.0,235.0,97.0,3106
1985-08-24,231.0,218.0,244.0,15.6,29,,,,2620.0,1985.0,8.0,236.0,53.0,3106
1985-08-25,320.0,317.0,322.0,14.8,29,,,,3450.0,1985.0,8.0,237.0,78.0,3106
1985-08-26,286.0,271.0,300.0,14.6,29,,,,3120.0,1985.0,8.0,238.0,-22.0,3106
1985-08-27,236.0,224.0,248.0,14.3,29,,,,2660.0,1985.0,8.0,239.0,-52.0,3106
1985-08-28,199.0,189.0,208.0,14.0,29,,,,2350.0,1985.0,8.0,240.0,-40.0,3106
1985-08-29,173.0,163.0,183.0,14.0,29,,,,2160.0,1985.0,8.0,241.0,-25.0,3106
1985-08-30,147.0,142.0,152.0,13.7,29,,,,1980.0,1985.0,8.0,242.0,-31.0,3106
1985-08-31,132.0,129.0,135.0,13.9,29,,,,1870.0,1985.0,8.0,243.0,-17.0,3106
1985-09-01,120.0,117.0,123.0,14.2,29,,,,1790.0,1985.0,9.0,244.0,-12.0,3106
1985-09-02,114.0,114.0,114.0,13.9,29,,,,1750.0,1985.0,9.0,245.0,-9.0,3106
1985-09-03,125.0,121.0,129.0,14.5,29,,,,1830.0,1985.0,9.0,246.0,15.0,3106
1985-09-04,137.0,132.0,141.0,14.7,29,,,,1900.0,1985.0,9.0,247.0,12.0,3106
1985-09-05,165.0,161.0,168.0,14.4,29,,,,2100.0,1985.0,9.0,248.0,27.0,3106
1985-09-06,159.0,154.0,163.0,14.2,29,,,,2060.0,1985.0,9.0,249.0,-5.0,3106
1985-09-07,135.0,130.0,140.0,14.3,29,,,,1900.0,1985.0,9.0,250.0,-23.0,3106
1985-09-08,129.0,127.0,131.0,13.0,29,,,,1850.0,1985.0,9.0,251.0,-9.0,3106
1985-09-09,138.0,133.0,142.0,12.2,29,,,,1920.0,1985.0,9.0,252.0,11.0,3106
1985-09-10,161.0,155.0,166.0,11.4,29,,,,2070.0,1985.0,9.0,253.0,24.0,3106
1985-09-11,198.0,181.0,215.0,10.9,29,,,,2350.0,1985.0,9.0,254.0,49.0,3106
1985-09-12,256.0,243.0,268.0,10.7,29,,,,2830.0,1985.0,9.0,255.0,53.0,3106
