x;Height_m
19715.178549666856;60.0
19809.509547512152;60.0
19903.84054535745;60.0
19998.171543202745;60.0
20092.50254104804;60.0
20186.833538893337;60.0
20281.164536738634;60.0
20375.49553458393;60.0
20469.826532429226;61.0
20564.157530274522;61.0
20658.48852811982;61.0
20752.819525965115;61.0
20847.150523810407;61.0
20941.481521655704;61.0
21035.812519501;61.0
21130.143517346296;61.0
21224.474515191592;61.0
21318.80551303689;61.0
21413.136510882185;61.0
21507.46750872748;61.0
21601.798506572777;62.0
21696.129504418073;62.0
21790.46050226337;62.0
21884.791500108666;62.0
21979.122497953962;62.0
22073.45349579926;62.0
22167.78449364455;62.0
22262.115491489847;62.0
22356.446489335143;62.0
22450.77748718044;62.0
22545.108485025736;62.0
22639.439482871032;62.0
22733.770480716328;62.0
22828.101478561624;63.0
22922.43247640692;63.0
23016.763474252217;63.0
23111.094472097513;63.0
23205.42546994281;63.0
23299.756467788106;63.0
23394.0874656334;64.0
23488.418463478694;64.0
23582.74946132399;64.0
23677.080459169287;64.0
23771.411457014583;64.0
23865.74245485988;64.0
23960.073452705175;64.0
24054.40445055047;65.0
24148.735448395768;65.0
24243.066446241064;65.0
24337.39744408636;65.0
24431.728441931657;65.0
24526.059439776953;65.0
24620.39043762225;66.0
24714.721435467545;66.0
24809.05243331284;66.0
24903.383431158134;65.0
24997.71442900343;65.0
25092.045426848726;65.0
25186.376424694023;65.0
25280.70742253932;65.0
25375.038420384615;65.0
25469.36941822991;65.0
25563.700416075208;65.0
25658.031413920504;65.0
25752.3624117658;65.0
25846.693409611096;65.0
25941.024407456393;65.0
26035.35540530169;64.0
26129.686403146985;64.0
26224.017400992278;64.0
26318.348398837574;64.0
26412.67939668287;64.0
26507.010394528166;64.0
26601.341392373462;64.0
26695.67239021876;64.0
26790.003388064055;63.0
26884.33438590935;63.0
26978.665383754647;63.0
27072.996381599944;63.0
27167.32737944524;63.0
27261.658377290536;63.0
27355.989375135832;63.0
27450.32037298113;63.0
27544.65137082642;63.0
27638.982368671717;62.0
27733.313366517013;62.0
27827.64436436231;62.0
27921.975362207606;62.0
28016.306360052902;62.0
28110.6373578982;62.0
28204.968355743495;62.0
28299.29935358879;61.0
28393.630351434087;61.0
28487.961349279383;61.0
28582.29234712468;61.0
28676.623344969976;61.0
28770.954342815272;61.0
28865.285340660565;61.0
28959.61633850586;61.0
29053.947336351157;61.0
29148.278334196453;61.0
29242.60933204175;61.0
29336.940329887046;61.0
29431.271327732342;62.0
29525.602325577638;62.0
29619.933323422934;62.0
29714.26432126823;62.0
29808.595319113527;62.0
29902.926316958823;62.0
29997.25731480412;62.0
30091.588312649415;62.0
30185.91931049471;62.0
30280.250308340004;62.0
30374.5813061853;62.0
30468.912304030597;62.0
30563.243301875893;62.0
30657.57429972119;62.0
30751.905297566485;62.0
30846.23629541178;62.0
30940.567293257078;61.0
31034.898291102374;61.0
31129.22928894767;61.0
31223.560286792967;61.0
31317.891284638263;61.0
31412.22228248356;61.0
31506.553280328855;61.0
31600.884278174148;61.0
31695.215276019444;61.0
31789.54627386474;61.0
31883.877271710036;61.0
31978.208269555333;61.0
32072.53926740063;61.0
32166.870265245925;61.0
32261.20126309122;61.0
32355.532260936518;61.0
32449.863258781814;61.0
32544.19425662711;60.0
32638.525254472406;60.0
32732.856252317702;60.0
32827.187250163;60.0
32921.518248008295;60.0
33015.84924585359;60.0
33110.18024369889;60.0
33204.51124154418;60.0
33298.84223938948;60.0
33393.173237234776;60.0
33487.50423508007;60.0
33581.83523292536;60.0
33676.16623077066;60.0
33770.497228615954;60.0
33864.82822646125;60.0
33959.159224306546;60.0
34053.49022215184;60.0
34147.82121999714;60.0
34242.152217842435;60.0
34336.48321568773;60.0
34430.81421353303;60.0
34525.14521137832;60.0
34619.47620922362;60.0
34713.807207068916;60.0
34808.13820491421;60.0
34902.46920275951;60.0
34996.800200604805;60.0
35091.1311984501;60.0
35185.4621962954;60.0
35279.79319414069;60.0
35374.12419198599;60.0
35468.455189831286;60.0
35562.78618767658;60.0
35657.11718552188;60.0
35751.448183367174;60.0
35845.77918121247;60.0
35940.11017905777;60.0
36034.44117690306;60.0
36128.77217474836;60.0
36223.10317259365;60.0
36317.434170438944;60.0
36411.76516828424;60.0
36506.09616612954;60.0
36600.42716397483;60.0
36694.75816182013;60.0
36789.089159665426;60.0
36883.42015751072;60.0
36977.75115535602;60.0
37072.082153201314;60.0
37166.41315104661;60.0
37260.74414889191;60.0
37355.0751467372;60.0
37449.4061445825;60.0
37543.737142427795;60.0
37638.06814027309;60.0
37732.39913811839;60.0
37826.730135963684;60.0
37921.06113380898;60.0
38015.39213165428;60.0
38109.72312949957;60.0
38204.05412734487;60.0
38298.385125190165;60.0
38392.71612303546;60.0
38487.04712088076;60.0
38581.378118726054;60.0
38675.70911657135;60.0
38770.040114416646;60.0
38864.37111226194;60.0
38958.70211010723;60.0
39053.03310795253;60.0
39147.364105797824;60.0
39241.69510364312;60.0
39336.026101488416;60.0
39430.35709933371;60.0
39524.68809717901;60.0
39619.019095024305;60.0
39713.3500928696;60.0
39807.6810907149;60.0
39902.012088560194;60.0
39996.34308640549;60.0
40090.674084250786;60.0
40185.00508209608;60.0
40279.33607994138;60.0
40373.667077786675;60.0
40467.99807563197;60.0
40562.32907347727;60.0
40656.66007132256;60.0
40750.99106916786;60.0
40845.322067013156;60.0
40939.65306485845;60.0
41033.98406270375;60.0
41128.315060549045;60.0
41222.64605839434;60.0
41316.97705623964;60.0
41411.30805408493;60.0
41505.63905193023;60.0
41599.97004977552;60.0
41694.301047620815;60.0
41788.63204546611;60.0
41882.96304331141;60.0
41977.2940411567;60.0
42071.625039002;60.0
42165.956036847296;60.0
42260.28703469259;60.0
42354.61803253789;60.0
42448.949030383184;60.0
42543.28002822848;60.0
42637.61102607378;60.0
42731.94202391907;60.0
42826.27302176437;60.0
42920.604019609666;61.0
43014.93501745496;62.0
43109.26601530026;62.0
43203.597013145554;64.0
43297.92801099085;64.0
43392.25900883615;64.0
43486.59000668144;65.0
43580.92100452674;65.0
43675.252002372035;64.0
43769.58300021733;64.0
43863.91399806263;63.0
43958.244995907924;63.0
44052.57599375322;63.0
44146.90699159852;62.0
44241.23798944381;62.0
44335.5689872891;61.0
44429.8999851344;60.0
44524.230982979694;60.0
44618.56198082499;60.0
44712.89297867029;60.0
44807.22397651558;60.0
44901.55497436088;60.0
44995.885972206175;60.0
45090.21697005147;60.0
45184.54796789677;60.0
45278.878965742064;60.0
45373.20996358736;60.0
45467.540961432656;60.0
45561.87195927795;60.0
45656.20295712325;60.0
45750.533954968545;60.0
45844.86495281384;60.0
45939.19595065914;60.0
46033.526948504434;60.0
46127.85794634973;60.0
46222.188944195026;60.0
46316.51994204032;60.0
46410.85093988562;60.0
46505.181937730915;60.0
46599.51293557621;60.0
46693.84393342151;60.0
46788.1749312668;60.0
46882.5059291121;60.0
46976.83692695739;60.0
47071.167924802685;60.0
47165.49892264798;60.0
47259.82992049328;60.0
47354.16091833857;60.0
47448.49191618387;60.0
47542.822914029166;60.0
47637.15391187446;60.0
47731.48490971976;60.0
47825.815907565055;60.0
47920.14690541035;60.0
48014.47790325565;60.0
48108.80890110094;60.0
48203.13989894624;60.0
48297.470896791536;60.0
48391.80189463683;60.0
48486.13289248213;60.0
48580.463890327424;60.0
48674.79488817272;60.0
48769.12588601802;60.0
48863.45688386331;60.0
48957.78788170861;60.0
49052.118879553906;60.0
49146.4498773992;60.0
49240.7808752445;60.0
49335.111873089794;60.0
49429.44287093509;60.0
49523.77386878039;60.0
49618.10486662568;60.0
49712.43586447097;60.0
49806.76686231627;60.0
49901.097860161564;60.0
49995.42885800686;60.0
50089.75985585216;60.0
50184.09085369745;60.0
50278.42185154275;60.0
50372.752849388045;60.0
50467.08384723334;60.0
50561.41484507864;60.0
50655.745842923934;60.0
50750.07684076923;60.0
50844.40783861453;61.0
50938.73883645982;62.0
51033.06983430512;64.0
51127.400832150415;65.0
51221.73182999571;66.0
51316.06282784101;68.0
51410.393825686304;68.0
51504.7248235316;69.0
51599.055821376896;70.0
51693.38681922219;68.0
51787.71781706749;69.0
51882.048814912785;70.0
51976.37981275808;70.0
52070.71081060338;71.0
52165.041808448674;71.0
52259.37280629397;72.0
52353.70380413926;73.0
52448.034801984555;73.0
52542.36579982985;74.0
52636.69679767515;74.0
52731.027795520444;74.0
52825.35879336574;72.0
52919.689791211036;73.0
53014.02078905633;73.0
53108.35178690163;73.0
53202.682784746925;73.0
53297.01378259222;73.0
53391.34478043752;74.0
53485.67577828281;74.0
53580.00677612811;74.0
53674.337773973406;74.0
53768.6687718187;74.0
53862.999769664;75.0
53957.330767509295;75.0
54051.66176535459;74.0
54145.99276319989;74.0
54240.32376104518;75.0
54334.65475889048;75.0
54428.985756735776;75.0
54523.31675458107;76.0
54617.64775242637;76.0
54711.978750271664;76.0
54806.30974811696;77.0
54900.64074596226;77.0
54994.97174380755;77.0
55089.30274165284;77.0
55183.63373949814;77.0
55277.964737343435;77.0
55372.29573518873;78.0
55466.62673303403;79.0
55560.95773087932;79.0
55655.28872872462;81.0
55749.619726569916;82.0
55843.95072441521;84.0
55938.28172226051;86.0
56032.612720105804;88.0
56126.9437179511;89.0
56221.2747157964;91.0
56315.60571364169;92.0
56409.93671148699;94.0
56504.267709332285;97.0
56598.59870717758;98.0
56692.92970502288;100.0
56787.260702868174;101.0
56881.59170071347;104.0
56975.92269855877;107.0
57070.25369640406;110.0
57164.58469424936;114.0
57258.915692094655;119.0
57353.24668993995;120.0
57447.57768778525;121.0
57541.908685630544;122.0
57636.23968347584;123.0
57730.57068132113;124.0
57824.901679166425;125.0
57919.23267701172;127.0
58013.56367485702;128.0
58107.894672702314;129.0
58202.22567054761;131.0
58296.55666839291;132.0
58390.8876662382;134.0
58485.2186640835;135.0
58579.549661928795;136.0
58673.88065977409;136.0
58768.21165761939;136.0
58862.542655464684;131.0
58956.87365330998;132.0
59051.204651155276;132.0
59145.53564900057;132.0
59239.86664684587;132.0
59334.197644691165;133.0
59428.52864253646;133.0
59522.85964038176;134.0
59617.19063822705;136.0
59711.52163607235;137.0
59805.852633917646;139.0
59900.18363176294;142.0
59994.51462960824;148.0
60088.845627453535;163.0
60183.17662529883;166.0
60277.50762314413;170.0
60371.83862098942;174.0
60466.16961883471;179.0
60560.50061668001;183.0
60654.831614525305;187.0
60749.1626123706;191.0
60843.4936102159;196.0
60937.82460806119;200.0
61032.15560590649;202.0
61126.486603751786;206.0
61220.81760159708;209.0
61315.14859944238;212.0
61409.479597287675;215.0
61503.81059513297;218.0
61598.14159297827;220.0
61692.47259082356;222.0
61786.80358866886;224.0
61881.134586514156;226.0
61975.46558435945;227.0
62069.79658220475;227.0
62164.127580050044;227.0
62258.45857789534;226.0
62352.78957574064;224.0
62447.12057358593;219.0
62541.45157143123;218.0
62635.782569276525;216.0
62730.11356712182;214.0
62824.44456496712;211.0
62918.775562812414;209.0
63013.10656065771;207.0
63107.437558503;205.0
63201.768556348296;202.0
63296.09955419359;199.0
63390.43055203889;196.0
63484.761549884184;192.0
63579.09254772948;189.0
63673.42354557478;190.0
63767.75454342007;189.0
63862.08554126537;187.0
63956.416539110665;185.0
64050.74753695596;183.0
64145.07853480126;181.0
64239.409532646554;180.0
64333.74053049185;180.0
64428.07152833715;180.0
64522.40252618244;180.0
64616.73352402774;181.0
64711.064521873035;181.0
64805.39551971833;181.0
64899.72651756363;181.0
64994.057515408924;180.0
65088.38851325422;176.0
65182.719511099516;169.0
65277.05050894481;164.0
65371.38150679011;158.0
65465.712504635405;151.0
65560.0435024807;145.0
65654.374500326;141.0
65748.70549817129;140.0
65843.03649601659;139.0
65937.36749386188;138.0
66031.69849170718;133.0
66126.02948955247;132.0
66220.36048739777;132.0
66314.69148524306;131.0
66409.02248308837;131.0
66503.35348093366;131.0
66597.68447877896;131.0
66692.01547662425;131.0
66786.34647446955;132.0
66880.67747231484;132.0
66975.00847016014;133.0
67069.33946800543;133.0
67163.67046585072;134.0
67258.00146369603;132.0
67352.33246154131;132.0
67446.66345938662;133.0
67540.99445723191;134.0
67635.32545507721;135.0
67729.6564529225;136.0
67823.9874507678;137.0
67918.31844861309;138.0
68012.6494464584;139.0
68106.98044430368;140.0
68201.31144214899;139.0
68295.64243999428;139.0
68389.97343783958;140.0
68484.30443568487;152.0
68578.63543353017;155.0
68672.96643137546;158.0
68767.29742922077;162.0
68861.62842706605;164.0
68955.95942491136;170.0
69050.29042275665;173.0
69144.62142060195;178.0
69238.95241844724;181.0
69333.28341629254;182.0
69427.61441413783;183.0
69521.94541198314;183.0
69616.27640982842;184.0
69710.60740767373;188.0
69804.93840551902;188.0
69899.2694033643;188.0
69993.60040120961;189.0
70087.9313990549;190.0
70182.2623969002;191.0
70276.59339474549;190.0
70370.9243925908;189.0
70465.25539043608;188.0
70559.58638828139;187.0
70653.91738612668;186.0
70748.24838397198;185.0
70842.57938181727;186.0
70936.91037966257;184.0
71031.24137750786;182.0
71125.57237535316;180.0
71219.90337319845;179.0
71314.23437104376;176.0
71408.56536888905;173.0
71502.89636673435;170.0
71597.22736457964;167.0
71691.55836242494;163.0
71785.88936027023;159.0
71880.22035811553;156.0
71974.55135596082;153.0
72068.88235380613;145.0
72163.21335165141;143.0
72257.54434949672;142.0
72351.87534734201;143.0
72446.2063451873;144.0
72540.5373430326;146.0
72634.86834087789;150.0
72729.19933872319;154.0
72823.53033656848;158.0
72917.86133441378;160.0
73012.19233225907;160.0
73106.52333010438;160.0
73200.85432794967;160.0
73295.18532579497;157.0
73389.51632364026;160.0
73483.84732148556;161.0
73578.17831933085;161.0
73672.50931717615;161.0
73766.84031502144;160.0
73861.17131286675;157.0
73955.50231071204;153.0
74049.83330855734;149.0
74144.16430640263;145.0
74238.49530424793;142.0
74332.82630209322;140.0
74427.15729993852;142.0
74521.48829778381;146.0
74615.81929562912;153.0
74710.1502934744;158.0
74804.48129131971;160.0
74898.812289165;161.0
74993.1432870103;161.0
75087.47428485559;161.0
75181.80528270088;161.0
75276.13628054618;161.0
75370.46727839147;160.0
75464.79827623678;159.0
75559.12927408206;160.0
75653.46027192737;156.0
75747.79126977266;153.0
75842.12226761796;150.0
75936.45326546325;146.0
