x;Height_m
10656.746264937605;94.0
10752.752988045151;94.0
10848.759711152697;95.0
10944.766434260244;95.0
11040.77315736779;95.0
11136.779880475335;96.0
11232.786603582881;96.0
11328.793326690427;97.0
11424.800049797974;97.0
11520.80677290552;97.0
11616.813496013065;98.0
11712.820219120611;98.0
11808.826942228157;99.0
11904.833665335704;99.0
12000.84038844325;100.0
12096.847111550795;100.0
12192.853834658341;100.0
12288.860557765887;100.0
12384.867280873434;100.0
12480.87400398098;100.0
12576.880727088525;100.0
12672.88745019607;100.0
12768.894173303617;100.0
12864.900896411164;100.0
12960.90761951871;100.0
13056.914342626254;100.0
13152.9210657338;100.0
13248.927788841347;100.0
13344.934511948893;100.0
13440.94123505644;100.0
13536.947958163984;100.0
13632.95468127153;100.0
13728.961404379077;100.0
13824.968127486623;100.0
13920.97485059417;100.0
14016.981573701714;100.0
14112.98829680926;100.0
14208.995019916807;100.0
14305.001743024353;100.0
14401.0084661319;100.0
14497.015189239446;100.0
14593.02191234699;100.0
14689.028635454537;100.0
14785.035358562083;100.0
14881.04208166963;100.0
14977.048804777176;100.0
15073.05552788472;100.0
15169.062250992267;100.0
15265.068974099813;100.0
15361.07569720736;100.0
15457.082420314906;100.0
15553.08914342245;100.0
15649.095866529997;100.0
15745.102589637543;100.0
15841.10931274509;100.0
15937.116035852636;100.0
16033.12275896018;100.0
16129.129482067727;100.0
16225.136205175273;100.0
16321.14292828282;100.0
16417.149651390366;100.0
16513.15637449791;100.0
16609.16309760546;100.0
16705.169820713003;100.0
16801.176543820548;100.0
16897.183266928096;99.0
16993.18999003564;99.0
17089.19671314319;99.0
17185.203436250733;99.0
17281.210159358277;99.0
17377.216882465826;99.0
17473.22360557337;98.0
17569.23032868092;98.0
17665.237051788463;98.0
17761.243774896007;98.0
17857.250498003556;98.0
17953.2572211111;98.0
18049.26394421865;97.0
18145.270667326193;97.0
18241.277390433737;97.0
18337.284113541285;97.0
18433.29083664883;97.0
18529.297559756378;97.0
18625.304282863923;96.0
18721.311005971467;96.0
18817.317729079015;96.0
18913.32445218656;96.0
19009.331175294108;96.0
19105.337898401653;95.0
19201.344621509197;95.0
19297.351344616745;95.0
19393.35806772429;95.0
19489.364790831838;95.0
19585.371513939383;95.0
19681.378237046927;94.0
19777.384960154475;94.0
19873.39168326202;94.0
19969.398406369568;94.0
20065.405129477112;94.0
20161.411852584657;93.0
20257.418575692205;93.0
20353.42529879975;93.0
20449.432021907298;93.0
20545.438745014842;93.0
20641.44546812239;93.0
20737.452191229935;92.0
20833.45891433748;92.0
20929.465637445028;92.0
21025.472360552572;92.0
21121.47908366012;92.0
21217.485806767665;92.0
21313.49252987521;91.0
21409.499252982758;91.0
21505.505976090302;91.0
21601.51269919785;91.0
21697.519422305395;91.0
21793.52614541294;91.0
21889.532868520488;90.0
21985.539591628032;90.0
22081.54631473558;90.0
22177.553037843125;90.0
22273.55976095067;90.0
22369.566484058218;89.0
22465.573207165762;89.0
22561.57993027331;88.0
22657.586653380855;88.0
22753.5933764884;87.0
22849.600099595948;87.0
22945.606822703492;86.0
23041.61354581104;86.0
23137.620268918585;86.0
23233.62699202613;85.0
23329.633715133677;85.0
23425.640438241222;85.0
23521.64716134877;85.0
23617.653884456315;85.0
23713.66060756386;85.0
23809.667330671407;85.0
23905.674053778952;85.0
24001.6807768865;85.0
24097.687499994045;85.0
24193.69422310159;85.0
24289.700946209137;85.0
24385.707669316682;85.0
24481.71439242423;85.0
24577.721115531775;85.0
24673.72783863932;85.0
24769.734561746867;85.0
24865.74128485441;85.0
24961.74800796196;85.0
25057.754731069504;85.0
25153.76145417705;85.0
25249.768177284597;85.0
25345.77490039214;85.0
25441.78162349969;85.0
25537.788346607234;85.0
25633.79506971478;85.0
25729.801792822327;85.0
25825.80851592987;85.0
25921.81523903742;85.0
26017.821962144964;85.0
26113.82868525251;85.0
26209.835408360057;85.0
26305.8421314676;85.0
26401.84885457515;85.0
26497.855577682694;85.0
26593.86230079024;85.0
26689.869023897787;85.0
26785.87574700533;85.0
26881.88247011288;85.0
26977.889193220424;85.0
27073.89591632797;85.0
27169.902639435517;85.0
27265.90936254306;85.0
27361.91608565061;85.0
27457.922808758154;85.0
27553.9295318657;85.0
27649.936254973247;85.0
27745.94297808079;85.0
27841.94970118834;85.0
27937.956424295884;85.0
28033.96314740343;85.0
28129.969870510977;85.0
28225.97659361852;85.0
28321.98331672607;85.0
28417.990039833614;85.0
28513.99676294116;85.0
28610.003486048707;85.0
28706.01020915625;85.0
28802.0169322638;85.0
28898.023655371344;85.0
28994.030378478892;85.0
29090.037101586437;85.0
29186.04382469398;85.0
29282.05054780153;85.0
29378.057270909074;85.0
29474.063994016622;85.0
29570.070717124167;85.0
29666.07744023171;85.0
29762.08416333926;85.0
29858.090886446804;85.0
29954.097609554352;85.0
30050.104332661896;85.0
30146.11105576944;85.0
30242.11777887699;85.0
30338.124501984534;85.0
30434.131225092082;85.0
30530.137948199626;85.0
30626.14467130717;85.0
30722.15139441472;86.0
30818.158117522264;87.0
30914.16484062981;87.0
31010.171563737356;88.0
31106.1782868449;88.0
31202.18500995245;88.0
31298.191733059994;87.0
31394.19845616754;87.0
31490.205179275086;86.0
31586.21190238263;86.0
31682.21862549018;85.0
31778.225348597723;85.0
31874.23207170527;85.0
31970.238794812816;85.0
32066.24551792036;85.0
32162.25224102791;85.0
32258.258964135453;85.0
32354.265687243;85.0
32450.272410350546;85.0
32546.27913345809;85.0
32642.28585656564;85.0
32738.292579673183;85.0
32834.29930278073;85.0
32930.306025888276;85.0
33026.31274899582;85.0
33122.319472103365;85.0
33218.32619521092;85.0
33314.33291831846;85.0
33410.339641426006;85.0
33506.34636453355;85.0
33602.353087641095;85.0
33698.35981074865;85.0
33794.36653385619;85.0
33890.373256963736;85.0
33986.37998007128;85.0
34082.386703178825;85.0
34178.39342628638;85.0
34274.40014939392;85.0
34370.406872501466;85.0
34466.41359560901;85.0
34562.420318716555;85.0
34658.42704182411;85.0
34754.43376493165;85.0
34850.440488039196;85.0
34946.44721114674;85.0
35042.453934254285;85.0
35138.46065736184;85.0
35234.46738046938;85.0
35330.474103576926;85.0
35426.48082668447;85.0
35522.487549792015;85.0
35618.49427289957;85.0
35714.50099600711;85.0
35810.507719114656;85.0
35906.5144422222;85.0
36002.521165329745;85.0
36098.5278884373;85.0
36194.53461154484;85.0
36290.541334652386;85.0
36386.54805775993;85.0
36482.554780867475;85.0
36578.56150397503;85.0
36674.56822708257;85.0
36770.574950190115;85.0
36866.58167329766;85.0
36962.588396405205;85.0
37058.595119512756;85.0
37154.6018426203;85.0
37250.608565727845;85.0
37346.61528883539;85.0
37442.622011942934;85.0
37538.628735050486;85.0
37634.63545815803;85.0
37730.642181265575;85.0
37826.64890437312;85.0
37922.655627480664;85.0
38018.662350588216;85.0
38114.66907369576;85.0
38210.675796803305;85.0
38306.68251991085;85.0
38402.689243018394;85.0
38498.695966125946;85.0
38594.70268923349;85.0
38690.709412341035;85.0
38786.71613544858;85.0
38882.722858556124;85.0
38978.729581663676;85.0
39074.73630477122;85.0
39170.743027878765;85.0
39266.74975098631;85.0
39362.756474093854;85.0
39458.763197201406;85.0
39554.76992030895;85.0
39650.776643416495;85.0
39746.78336652404;85.0
39842.790089631584;85.0
39938.796812739136;85.0
40034.80353584668;85.0
40130.810258954225;85.0
40226.81698206177;85.0
40322.823705169314;85.0
40418.830428276866;85.0
40514.83715138441;85.0
40610.843874491955;85.0
40706.8505975995;85.0
40802.857320707044;86.0
40898.864043814596;86.0
40994.87076692214;87.0
41090.877490029685;87.0
41186.88421313723;88.0
41282.89093624478;89.0
41378.897659352326;89.0
41474.90438245987;90.0
41570.911105567415;90.0
41666.91782867496;90.0
41762.92455178251;91.0
41858.931274890056;91.0
41954.9379979976;91.0
42050.944721105145;92.0
42146.95144421269;92.0
42242.95816732024;92.0
42338.964890427786;92.0
42434.97161353533;92.0
42530.978336642875;92.0
42626.98505975042;92.0
42722.99178285797;92.0
42818.998505965516;92.0
42915.00522907306;93.0
43011.011952180605;93.0
43107.01867528815;93.0
43203.0253983957;94.0
43299.032121503245;94.0
43395.03884461079;94.0
43491.045567718334;95.0
43587.05229082588;95.0
43683.05901393343;96.0
43779.065737040975;96.0
43875.07246014852;97.0
43971.079183256064;97.0
44067.08590636361;97.0
44163.09262947116;97.0
44259.099352578705;98.0
44355.10607568625;97.0
44451.112798793794;97.0
44547.11952190134;97.0
44643.12624500889;97.0
44739.132968116435;97.0
44835.13969122398;98.0
44931.146414331524;98.0
45027.15313743907;99.0
45123.15986054662;100.0
45219.166583654165;105.0
45315.17330676171;110.0
45411.180029869254;115.0
45507.1867529768;119.0
45603.19347608435;120.0
45699.200199191895;121.0
45795.20692229944;121.0
45891.213645406984;121.0
45987.22036851453;121.0
46083.22709162208;121.0
46179.233814729625;121.0
46275.24053783717;121.0
46371.247260944714;121.0
46467.25398405226;121.0
46563.26070715981;121.0
46659.267430267355;121.0
46755.2741533749;122.0
46851.280876482444;122.0
46947.28759958999;122.0
47043.29432269754;123.0
47139.301045805085;123.0
47235.30776891263;123.0
47331.314492020174;124.0
47427.32121512772;124.0
47523.32793823527;124.0
47619.334661342815;125.0
47715.34138445036;125.0
47811.348107557904;125.0
47907.35483066545;126.0
48003.361553773;126.0
48099.368276880545;126.0
48195.37499998809;126.0
48291.381723095634;127.0
48387.38844620318;127.0
48483.39516931073;127.0
48579.401892418275;128.0
48675.40861552582;128.0
48771.415338633364;128.0
48867.42206174091;128.0
48963.42878484846;129.0
49059.435507956005;129.0
49155.44223106355;129.0
49251.448954171094;129.0
49347.45567727864;129.0
49443.46240038619;130.0
