,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1985-01-23,219.0,219.0,219.0,,16,,,,,1985.0,1.0,23.0,0.0,3028
1985-01-24,218.0,218.0,218.0,,16,,,,,1985.0,1.0,24.0,-1.0,3028
1985-01-25,218.0,218.0,218.0,,16,,,,,1985.0,1.0,25.0,0.0,3028
1985-01-26,216.0,216.0,216.0,,16,,,,,1985.0,1.0,26.0,-2.0,3028
1985-01-27,215.0,215.0,215.0,,16,,,,,1985.0,1.0,27.0,-1.0,3028
1985-01-28,214.0,214.0,214.0,,16,,,,,1985.0,1.0,28.0,-1.0,3028
1985-01-29,214.0,214.0,214.0,,16,,,,,1985.0,1.0,29.0,0.0,3028
1985-01-30,214.0,214.0,214.0,,16,,,,,1985.0,1.0,30.0,0.0,3028
1985-01-31,214.0,214.0,214.0,,16,78.0,64.0,1.0,,1985.0,1.0,31.0,0.0,3028
1985-02-01,213.0,213.0,213.0,,16,,,,,1985.0,2.0,32.0,-1.0,3028
1985-02-02,213.0,213.0,213.0,,16,,,,,1985.0,2.0,33.0,0.0,3028
1985-02-03,212.0,212.0,212.0,,16,,,,,1985.0,2.0,34.0,-1.0,3028
1985-02-04,212.0,212.0,212.0,,16,,,,,1985.0,2.0,35.0,0.0,3028
1985-02-05,210.0,210.0,210.0,,16,,,,,1985.0,2.0,36.0,-2.0,3028
1985-02-06,210.0,210.0,210.0,,16,,,,,1985.0,2.0,37.0,0.0,3028
1985-02-07,208.0,208.0,208.0,,16,,,,,1985.0,2.0,38.0,-2.0,3028
1985-02-08,208.0,208.0,208.0,,16,,,,,1985.0,2.0,39.0,0.0,3028
1985-02-09,208.0,208.0,208.0,,16,,,,,1985.0,2.0,40.0,0.0,3028
1985-02-10,208.0,208.0,208.0,,16,84.0,69.0,1.0,,1985.0,2.0,41.0,0.0,3028
1985-02-11,207.0,207.0,207.0,,16,,,,,1985.0,2.0,42.0,-1.0,3028
1985-02-12,207.0,207.0,207.0,,16,,,,,1985.0,2.0,43.0,0.0,3028
1985-02-13,207.0,207.0,207.0,,16,,,,,1985.0,2.0,44.0,0.0,3028
1985-02-14,205.0,205.0,205.0,,16,,,,,1985.0,2.0,45.0,-2.0,3028
1985-02-15,205.0,205.0,205.0,,16,,,,,1985.0,2.0,46.0,0.0,3028
1985-02-16,203.0,203.0,203.0,,16,,,,,1985.0,2.0,47.0,-2.0,3028
1985-02-17,203.0,203.0,203.0,,16,,,,,1985.0,2.0,48.0,0.0,3028
1985-02-18,203.0,203.0,203.0,,16,,,,,1985.0,2.0,49.0,0.0,3028
1985-02-19,202.0,202.0,202.0,,16,,,,,1985.0,2.0,50.0,-1.0,3028
1985-02-20,202.0,202.0,202.0,,16,89.0,70.0,1.0,,1985.0,2.0,51.0,0.0,3028
1985-02-21,201.0,201.0,201.0,,16,,,,,1985.0,2.0,52.0,-1.0,3028
1985-02-22,200.0,200.0,200.0,,16,,,,,1985.0,2.0,53.0,-1.0,3028
1985-02-23,198.0,198.0,198.0,,16,,,,,1985.0,2.0,54.0,-2.0,3028
1985-02-24,198.0,198.0,198.0,,16,,,,,1985.0,2.0,55.0,0.0,3028
1985-02-25,198.0,198.0,198.0,,16,,,,,1985.0,2.0,56.0,0.0,3028
1985-02-26,197.0,197.0,197.0,,16,,,,,1985.0,2.0,57.0,-1.0,3028
1985-02-27,197.0,197.0,197.0,,16,,,,,1985.0,2.0,58.0,0.0,3028
1985-02-28,197.0,197.0,197.0,,16,90.0,68.0,1.0,,1985.0,2.0,59.0,0.0,3028
1985-03-01,197.0,197.0,197.0,,16,,,,,1985.0,3.0,60.0,0.0,3028
1985-03-02,197.0,197.0,197.0,,16,,,,,1985.0,3.0,61.0,0.0,3028
1985-03-03,197.0,197.0,197.0,,16,,,,,1985.0,3.0,62.0,0.0,3028
1985-03-04,196.0,196.0,196.0,,16,,,,,1985.0,3.0,63.0,-1.0,3028
1985-03-05,196.0,196.0,196.0,,16,,,,,1985.0,3.0,64.0,0.0,3028
1985-03-06,196.0,196.0,196.0,,16,,,,,1985.0,3.0,65.0,0.0,3028
1985-03-07,196.0,196.0,196.0,,16,,,,,1985.0,3.0,66.0,0.0,3028
1985-03-08,196.0,196.0,196.0,,16,,,,,1985.0,3.0,67.0,0.0,3028
1985-03-09,196.0,196.0,196.0,,16,,,,,1985.0,3.0,68.0,0.0,3028
1985-03-10,195.0,195.0,195.0,,16,91.0,65.0,1.0,,1985.0,3.0,69.0,-1.0,3028
1985-03-11,195.0,195.0,195.0,,16,,,,,1985.0,3.0,70.0,0.0,3028
1985-03-12,193.0,193.0,193.0,,16,,,,,1985.0,3.0,71.0,-2.0,3028
1985-03-13,193.0,193.0,193.0,,16,,,,,1985.0,3.0,72.0,0.0,3028
1985-03-14,193.0,193.0,193.0,,16,,,,,1985.0,3.0,73.0,0.0,3028
1985-03-15,193.0,193.0,193.0,,16,,,,,1985.0,3.0,74.0,0.0,3028
1985-03-16,193.0,193.0,193.0,,16,,,,,1985.0,3.0,75.0,0.0,3028
1985-03-17,193.0,193.0,193.0,,16,,,,,1985.0,3.0,76.0,0.0,3028
1985-03-18,193.0,193.0,193.0,,16,,,,,1985.0,3.0,77.0,0.0,3028
1985-03-19,193.0,193.0,193.0,,16,,,,,1985.0,3.0,78.0,0.0,3028
1985-03-20,193.0,193.0,193.0,,16,94.0,64.0,1.0,,1985.0,3.0,79.0,0.0,3028
1985-03-21,193.0,193.0,193.0,,16,,,,,1985.0,3.0,80.0,0.0,3028
1985-03-22,193.0,193.0,193.0,,16,,,,,1985.0,3.0,81.0,0.0,3028
1985-03-23,193.0,193.0,193.0,,16,,,,,1985.0,3.0,82.0,0.0,3028
1985-03-24,193.0,193.0,193.0,,16,,,,,1985.0,3.0,83.0,0.0,3028
1985-03-25,193.0,193.0,193.0,,16,,,,,1985.0,3.0,84.0,0.0,3028
1985-03-26,193.0,193.0,193.0,,16,,,,,1985.0,3.0,85.0,0.0,3028
1985-03-27,195.0,195.0,195.0,,16,,,,,1985.0,3.0,86.0,2.0,3028
1985-03-28,196.0,196.0,196.0,,16,,,,,1985.0,3.0,87.0,1.0,3028
1985-03-29,197.0,197.0,197.0,,16,,,,,1985.0,3.0,88.0,1.0,3028
1985-03-30,198.0,198.0,198.0,,16,,,,,1985.0,3.0,89.0,1.0,3028
1985-03-31,198.0,198.0,198.0,,16,98.0,62.0,1.0,,1985.0,3.0,90.0,0.0,3028
1985-04-01,198.0,198.0,198.0,,16,,,,,1985.0,4.0,91.0,0.0,3028
1985-04-02,198.0,198.0,198.0,,16,,,,,1985.0,4.0,92.0,0.0,3028
1985-04-03,198.0,198.0,198.0,,16,,,,,1985.0,4.0,93.0,0.0,3028
1985-04-04,199.0,199.0,199.0,,16,,,,,1985.0,4.0,94.0,1.0,3028
1985-04-05,199.0,199.0,199.0,,16,,,,,1985.0,4.0,95.0,0.0,3028
1985-04-06,199.0,199.0,199.0,,16,,,,,1985.0,4.0,96.0,0.0,3028
1985-04-07,199.0,199.0,199.0,,16,,,,,1985.0,4.0,97.0,0.0,3028
1985-04-08,199.0,199.0,199.0,,16,,,,,1985.0,4.0,98.0,0.0,3028
1985-04-09,199.0,199.0,199.0,,16,,,,,1985.0,4.0,99.0,0.0,3028
1985-04-10,201.0,201.0,201.0,,16,104.0,52.0,1.0,,1985.0,4.0,100.0,2.0,3028
1985-04-11,202.0,201.0,202.0,,16,,,,,1985.0,4.0,101.0,1.0,3028
1985-04-12,203.0,203.0,203.0,,16,,,,,1985.0,4.0,102.0,1.0,3028
1985-04-13,204.0,204.0,204.0,,16,,,,,1985.0,4.0,103.0,1.0,3028
1985-04-14,205.0,204.0,205.0,,16,,,,,1985.0,4.0,104.0,1.0,3028
1985-04-15,206.0,205.0,206.0,,16,,,,,1985.0,4.0,105.0,1.0,3028
1985-04-16,207.0,207.0,207.0,,16,,,,,1985.0,4.0,106.0,1.0,3028
1985-04-17,208.0,207.0,208.0,,16,,,,,1985.0,4.0,107.0,1.0,3028
1985-04-18,209.0,208.0,209.0,,16,,,,,1985.0,4.0,108.0,1.0,3028
1985-04-19,210.0,209.0,211.0,,16,,,,,1985.0,4.0,109.0,2.0,3028
1985-04-20,213.0,212.0,214.0,,16,106.0,8.0,1.0,,1985.0,4.0,110.0,3.0,3028
1985-04-21,217.0,216.0,217.0,,16,,,,,1985.0,4.0,111.0,3.0,3028
1985-04-22,219.0,219.0,219.0,,16,,,,,1985.0,4.0,112.0,2.0,3028
1985-04-23,221.0,221.0,221.0,,16,,,,,1985.0,4.0,113.0,2.0,3028
1985-04-24,223.0,222.0,223.0,,16,,,,,1985.0,4.0,114.0,2.0,3028
1985-04-25,228.0,225.0,230.0,,16,,,,,1985.0,4.0,115.0,7.0,3028
1985-04-26,241.0,237.0,244.0,,16,,,,,1985.0,4.0,116.0,14.0,3028
1985-04-27,253.0,252.0,254.0,,16,,,,,1985.0,4.0,117.0,10.0,3028
1985-04-28,259.0,258.0,260.0,,16,,,,,1985.0,4.0,118.0,6.0,3028
1985-04-29,262.0,262.0,262.0,,16,,,,,1985.0,4.0,119.0,2.0,3028
1985-04-30,273.0,270.0,275.0,,16,103.0,,1.0,,1985.0,4.0,120.0,13.0,3028
1985-05-01,279.0,278.0,280.0,,16,,,,,1985.0,5.0,121.0,5.0,3028
1985-05-02,299.0,286.0,312.0,,"23,16",,,,,1985.0,5.0,122.0,32.0,3028
1985-05-03,327.0,324.0,330.0,0.2,23,,,,,1985.0,5.0,123.0,18.0,3028
1985-05-04,335.0,334.0,336.0,0.3,23,,,,,1985.0,5.0,124.0,6.0,3028
1985-05-05,342.0,340.0,343.0,0.2,23,,,,,1985.0,5.0,125.0,7.0,3028
1985-05-06,352.0,349.0,355.0,0.3,23,,,,,1985.0,5.0,126.0,12.0,3028
1985-05-07,365.0,361.0,368.0,0.5,23,,,,,1985.0,5.0,127.0,13.0,3028
1985-05-08,388.0,380.0,396.0,0.6,23,,,,,1985.0,5.0,128.0,28.0,3028
1985-05-09,423.0,405.0,440.0,0.8,23,,,,,1985.0,5.0,129.0,44.0,3028
1985-05-10,468.0,460.0,476.0,0.7,23,,,,,1985.0,5.0,130.0,36.0,3028
1985-05-11,476.0,470.0,482.0,0.0,"9,25",,,,,1985.0,5.0,131.0,6.0,3028
1985-05-12,554.0,340.0,727.0,0.1,"12, 9",,,,,1985.0,5.0,132.0,245.0,3028
1985-05-13,332.0,320.0,355.0,0.4,"9, 8",,,,,1985.0,5.0,133.0,-372.0,3028
1985-05-14,391.0,360.0,408.0,0.4,9,,,,,1985.0,5.0,134.0,53.0,3028
1985-05-15,498.0,408.0,549.0,0.3,9,,,,,1985.0,5.0,135.0,141.0,3028
1985-05-16,460.0,403.0,517.0,0.3,"9, 8",,,,,1985.0,5.0,136.0,-32.0,3028
1985-05-17,541.0,521.0,560.0,0.4,8,,,,,1985.0,5.0,137.0,43.0,3028
1985-05-18,609.0,597.0,620.0,1.0,8,,,,,1985.0,5.0,138.0,60.0,3028
1985-05-19,646.0,645.0,647.0,1.4,8,,,,,1985.0,5.0,139.0,27.0,3028
1985-05-20,673.0,650.0,696.0,1.9,29,,,,,1985.0,5.0,140.0,49.0,3028
1985-05-21,731.0,722.0,740.0,2.5,29,,,,,1985.0,5.0,141.0,44.0,3028
1985-05-22,767.0,764.0,770.0,3.1,29,,,,,1985.0,5.0,142.0,30.0,3028
1985-05-23,744.0,730.0,758.0,3.8,29,,,,,1985.0,5.0,143.0,-12.0,3028
1985-05-24,711.0,706.0,716.0,4.4,29,,,,,1985.0,5.0,144.0,-42.0,3028
1985-05-25,694.0,690.0,697.0,4.8,29,,,,,1985.0,5.0,145.0,-19.0,3028
1985-05-26,666.0,650.0,682.0,5.0,29,,,,,1985.0,5.0,146.0,-15.0,3028
1985-05-27,619.0,612.0,625.0,6.0,29,,,,,1985.0,5.0,147.0,-57.0,3028
1985-05-28,574.0,555.0,592.0,6.8,29,,,,,1985.0,5.0,148.0,-33.0,3028
1985-05-29,534.0,532.0,535.0,6.9,29,,,,,1985.0,5.0,149.0,-57.0,3028
1985-05-30,531.0,530.0,531.0,7.3,29,,,,,1985.0,5.0,150.0,-4.0,3028
1985-05-31,547.0,534.0,560.0,8.1,29,,,,,1985.0,5.0,151.0,29.0,3028
1985-06-01,604.0,595.0,612.0,8.5,29,,,,,1985.0,6.0,152.0,52.0,3028
1985-06-02,635.0,632.0,637.0,8.6,29,,,,,1985.0,6.0,153.0,25.0,3028
1985-06-03,665.0,647.0,683.0,9.4,29,,,,,1985.0,6.0,154.0,46.0,3028
1985-06-04,748.0,715.0,780.0,9.5,29,,,,,1985.0,6.0,155.0,97.0,3028
1985-06-05,846.0,846.0,846.0,10.0,29,,,,,1985.0,6.0,156.0,66.0,3028
1985-06-06,843.0,839.0,847.0,10.1,29,,,,,1985.0,6.0,157.0,1.0,3028
1985-06-07,858.0,849.0,867.0,10.3,29,,,,,1985.0,6.0,158.0,20.0,3028
1985-06-08,891.0,883.0,899.0,10.9,29,,,,,1985.0,6.0,159.0,32.0,3028
1985-06-09,913.0,910.0,915.0,10.9,29,,,,,1985.0,6.0,160.0,16.0,3028
1985-06-10,895.0,887.0,902.0,11.1,29,,,,,1985.0,6.0,161.0,-13.0,3028
1985-06-11,895.0,893.0,896.0,11.5,29,,,,,1985.0,6.0,162.0,-6.0,3028
1985-06-12,921.0,908.0,933.0,11.6,29,,,,,1985.0,6.0,163.0,37.0,3028
1985-06-13,953.0,945.0,960.0,11.8,29,,,,,1985.0,6.0,164.0,27.0,3028
1985-06-14,997.0,995.0,998.0,11.9,29,,,,,1985.0,6.0,165.0,38.0,3028
1985-06-15,1007.0,1006.0,1008.0,12.2,29,,,,,1985.0,6.0,166.0,10.0,3028
1985-06-16,1009.0,1006.0,1011.0,12.7,29,,,,,1985.0,6.0,167.0,3.0,3028
1985-06-17,995.0,987.0,1002.0,12.9,29,,,,,1985.0,6.0,168.0,-9.0,3028
1985-06-18,967.0,960.0,974.0,13.6,29,,,,,1985.0,6.0,169.0,-28.0,3028
1985-06-19,926.0,913.0,938.0,14.5,29,,,,,1985.0,6.0,170.0,-36.0,3028
1985-06-20,884.0,869.0,898.0,14.8,29,,,,,1985.0,6.0,171.0,-40.0,3028
1985-06-21,851.0,847.0,854.0,15.4,29,,,,,1985.0,6.0,172.0,-44.0,3028
1985-06-22,820.0,815.0,825.0,15.4,29,,,,,1985.0,6.0,173.0,-29.0,3028
1985-06-23,791.0,784.0,798.0,15.6,29,,,,,1985.0,6.0,174.0,-27.0,3028
1985-06-24,761.0,750.0,772.0,15.5,29,,,,,1985.0,6.0,175.0,-26.0,3028
1985-06-25,703.0,681.0,725.0,16.0,29,,,,,1985.0,6.0,176.0,-47.0,3028
1985-06-26,648.0,635.0,661.0,16.2,29,,,,,1985.0,6.0,177.0,-64.0,3028
1985-06-27,606.0,595.0,616.0,16.2,29,,,,,1985.0,6.0,178.0,-45.0,3028
1985-06-28,559.0,546.0,572.0,16.4,29,,,,,1985.0,6.0,179.0,-44.0,3028
1985-06-29,522.0,515.0,529.0,16.4,29,,,,,1985.0,6.0,180.0,-43.0,3028
1985-06-30,495.0,484.0,506.0,16.6,29,,,,,1985.0,6.0,181.0,-23.0,3028
1985-07-01,460.0,450.0,470.0,17.1,29,,,,,1985.0,7.0,182.0,-36.0,3028
1985-07-02,427.0,415.0,438.0,17.3,29,,,,,1985.0,7.0,183.0,-32.0,3028
1985-07-03,407.0,403.0,410.0,17.3,29,,,,,1985.0,7.0,184.0,-28.0,3028
1985-07-04,398.0,396.0,399.0,17.4,29,,,,,1985.0,7.0,185.0,-11.0,3028
1985-07-05,383.0,374.0,392.0,17.5,29,,,,,1985.0,7.0,186.0,-7.0,3028
1985-07-06,361.0,357.0,364.0,17.6,29,,,,,1985.0,7.0,187.0,-28.0,3028
1985-07-07,345.0,343.0,346.0,17.7,29,,,,,1985.0,7.0,188.0,-18.0,3028
1985-07-08,333.0,330.0,336.0,18.0,29,,,,,1985.0,7.0,189.0,-10.0,3028
1985-07-09,320.0,318.0,321.0,17.8,29,,,,,1985.0,7.0,190.0,-15.0,3028
1985-07-10,318.0,310.0,325.0,17.7,29,,,,,1985.0,7.0,191.0,4.0,3028
1985-07-11,321.0,320.0,321.0,17.6,29,,,,,1985.0,7.0,192.0,-4.0,3028
1985-07-12,347.0,331.0,362.0,17.6,29,,,,,1985.0,7.0,193.0,41.0,3028
1985-07-13,416.0,412.0,420.0,17.6,29,,,,,1985.0,7.0,194.0,58.0,3028
1985-07-14,459.0,458.0,460.0,17.4,29,,,,,1985.0,7.0,195.0,40.0,3028
1985-07-15,473.0,470.0,475.0,17.5,29,,,,,1985.0,7.0,196.0,15.0,3028
1985-07-16,452.0,440.0,463.0,17.6,29,,,,,1985.0,7.0,197.0,-12.0,3028
1985-07-17,424.0,414.0,433.0,17.3,29,,,,,1985.0,7.0,198.0,-30.0,3028
1985-07-18,386.0,381.0,391.0,17.2,29,,,,,1985.0,7.0,199.0,-42.0,3028
1985-07-19,371.0,370.0,371.0,17.1,29,,,,,1985.0,7.0,200.0,-20.0,3028
1985-07-20,358.0,355.0,360.0,17.1,29,,,,,1985.0,7.0,201.0,-11.0,3028
1985-07-21,348.0,348.0,348.0,17.2,29,,,,,1985.0,7.0,202.0,-12.0,3028
1985-07-22,301.0,295.0,306.0,17.2,29,,,,,1985.0,7.0,203.0,-42.0,3028
1985-07-23,273.0,268.0,277.0,16.8,29,,,,,1985.0,7.0,204.0,-29.0,3028
1985-07-24,256.0,254.0,257.0,16.5,29,,,,,1985.0,7.0,205.0,-20.0,3028
1985-07-25,246.0,244.0,248.0,16.5,29,,,,,1985.0,7.0,206.0,-9.0,3028
1985-07-26,237.0,236.0,238.0,16.8,29,,,,,1985.0,7.0,207.0,-10.0,3028
1985-07-27,231.0,229.0,232.0,16.5,29,,,,,1985.0,7.0,208.0,-6.0,3028
1985-07-28,221.0,218.0,223.0,16.6,29,,,,,1985.0,7.0,209.0,-9.0,3028
1985-07-29,216.0,214.0,217.0,16.4,29,,,,,1985.0,7.0,210.0,-6.0,3028
1985-07-30,212.0,211.0,213.0,16.2,29,,,,,1985.0,7.0,211.0,-4.0,3028
1985-07-31,205.0,203.0,206.0,16.1,29,,,,,1985.0,7.0,212.0,-7.0,3028
1985-08-01,200.0,199.0,200.0,15.8,29,,,,,1985.0,8.0,213.0,-6.0,3028
1985-08-02,198.0,197.0,198.0,15.6,29,,,,,1985.0,8.0,214.0,-2.0,3028
1985-08-03,195.0,194.0,195.0,15.6,29,,,,,1985.0,8.0,215.0,-3.0,3028
1985-08-04,193.0,192.0,193.0,15.7,29,,,,,1985.0,8.0,216.0,-2.0,3028
1985-08-05,190.0,189.0,190.0,15.6,29,,,,,1985.0,8.0,217.0,-3.0,3028
1985-08-06,186.0,184.0,187.0,15.8,29,,,,,1985.0,8.0,218.0,-3.0,3028
1985-08-07,179.0,178.0,180.0,15.6,29,,,,,1985.0,8.0,219.0,-7.0,3028
1985-08-08,174.0,173.0,175.0,15.4,29,,,,,1985.0,8.0,220.0,-5.0,3028
1985-08-09,168.0,167.0,169.0,15.4,29,,,,,1985.0,8.0,221.0,-6.0,3028
1985-08-10,165.0,164.0,166.0,15.6,29,,,,,1985.0,8.0,222.0,-3.0,3028
1985-08-11,161.0,160.0,161.0,15.4,29,,,,,1985.0,8.0,223.0,-5.0,3028
1985-08-12,159.0,158.0,159.0,15.2,29,,,,,1985.0,8.0,224.0,-2.0,3028
1985-08-13,158.0,157.0,158.0,15.4,29,,,,,1985.0,8.0,225.0,-1.0,3028
1985-08-14,154.0,154.0,154.0,15.4,29,,,,,1985.0,8.0,226.0,-4.0,3028
1985-08-15,155.0,154.0,155.0,15.1,29,,,,,1985.0,8.0,227.0,1.0,3028
1985-08-16,159.0,156.0,162.0,14.6,29,,,,,1985.0,8.0,228.0,7.0,3028
1985-08-17,179.0,176.0,181.0,14.6,29,,,,,1985.0,8.0,229.0,19.0,3028
1985-08-18,188.0,186.0,189.0,14.4,29,,,,,1985.0,8.0,230.0,8.0,3028
1985-08-19,198.0,192.0,203.0,14.4,29,,,,,1985.0,8.0,231.0,14.0,3028
1985-08-20,221.0,212.0,229.0,14.2,29,,,,,1985.0,8.0,232.0,26.0,3028
1985-08-21,249.0,245.0,252.0,14.4,29,,,,,1985.0,8.0,233.0,23.0,3028
1985-08-22,266.0,262.0,270.0,14.1,29,,,,,1985.0,8.0,234.0,18.0,3028
1985-08-23,280.0,277.0,282.0,14.1,29,,,,,1985.0,8.0,235.0,12.0,3028
1985-08-24,295.0,288.0,302.0,13.7,29,,,,,1985.0,8.0,236.0,20.0,3028
1985-08-25,328.0,320.0,335.0,13.6,29,,,,,1985.0,8.0,237.0,33.0,3028
1985-08-26,361.0,358.0,363.0,13.6,29,,,,,1985.0,8.0,238.0,28.0,3028
1985-08-27,365.0,362.0,367.0,13.5,29,,,,,1985.0,8.0,239.0,4.0,3028
1985-08-28,349.0,343.0,355.0,13.9,29,,,,,1985.0,8.0,240.0,-12.0,3028
1985-08-29,331.0,327.0,334.0,13.9,29,,,,,1985.0,8.0,241.0,-21.0,3028
1985-08-30,315.0,311.0,318.0,13.7,29,,,,,1985.0,8.0,242.0,-16.0,3028
1985-08-31,299.0,294.0,303.0,13.4,29,,,,,1985.0,8.0,243.0,-15.0,3028
1985-09-01,283.0,280.0,285.0,13.1,29,,,,,1985.0,9.0,244.0,-18.0,3028
1985-09-02,269.0,268.0,270.0,12.4,29,,,,,1985.0,9.0,245.0,-15.0,3028
1985-09-03,261.0,260.0,261.0,11.8,29,,,,,1985.0,9.0,246.0,-9.0,3028
1985-09-04,262.0,260.0,263.0,11.4,29,,,,,1985.0,9.0,247.0,2.0,3028
1985-09-05,269.0,268.0,270.0,11.1,29,,,,,1985.0,9.0,248.0,7.0,3028
1985-09-06,279.0,276.0,281.0,10.3,29,,,,,1985.0,9.0,249.0,11.0,3028
1985-09-07,291.0,291.0,291.0,10.7,29,,,,,1985.0,9.0,250.0,10.0,3028
1985-09-08,288.0,285.0,291.0,10.2,29,,,,,1985.0,9.0,251.0,0.0,3028
1985-09-09,281.0,281.0,281.0,9.3,29,,,,,1985.0,9.0,252.0,-10.0,3028
1985-09-10,279.0,276.0,281.0,9.7,29,,,,,1985.0,9.0,253.0,0.0,3028
1985-09-11,302.0,299.0,305.0,9.7,29,,,,,1985.0,9.0,254.0,24.0,3028
1985-09-12,319.0,317.0,320.0,9.5,29,,,,,1985.0,9.0,255.0,15.0,3028
1985-09-13,337.0,332.0,341.0,9.5,29,,,,,1985.0,9.0,256.0,21.0,3028
1985-09-14,366.0,359.0,372.0,9.1,29,,,,,1985.0,9.0,257.0,31.0,3028
1985-09-15,394.0,390.0,398.0,8.7,29,,,,,1985.0,9.0,258.0,26.0,3028
1985-09-16,411.0,406.0,416.0,8.4,29,,,,,1985.0,9.0,259.0,18.0,3028
1985-09-17,425.0,423.0,427.0,8.0,29,,,,,1985.0,9.0,260.0,11.0,3028
1985-09-18,430.0,429.0,430.0,5.5,29,,,,,1985.0,9.0,261.0,3.0,3028
1985-09-19,431.0,431.0,431.0,5.3,29,,,,,1985.0,9.0,262.0,1.0,3028
1985-09-20,430.0,429.0,431.0,5.6,29,,,,,1985.0,9.0,263.0,0.0,3028
1985-09-21,421.0,416.0,426.0,5.3,29,,,,,1985.0,9.0,264.0,-5.0,3028
1985-09-22,401.0,392.0,410.0,5.0,29,,,,,1985.0,9.0,265.0,-16.0,3028
1985-09-23,376.0,370.0,381.0,5.5,29,,,,,1985.0,9.0,266.0,-29.0,3028
1985-09-24,359.0,352.0,366.0,5.4,29,,,,,1985.0,9.0,267.0,-15.0,3028
1985-09-25,337.0,336.0,338.0,5.3,29,,,,,1985.0,9.0,268.0,-28.0,3028
1985-09-26,335.0,334.0,335.0,5.1,29,,,,,1985.0,9.0,269.0,-3.0,3028
1985-09-27,326.0,320.0,331.0,4.6,29,,,,,1985.0,9.0,270.0,-4.0,3028
1985-09-28,311.0,309.0,312.0,4.4,29,,,,,1985.0,9.0,271.0,-19.0,3028
1985-09-29,301.0,300.0,301.0,4.3,29,,,,,1985.0,9.0,272.0,-11.0,3028
1985-09-30,288.0,286.0,290.0,4.4,29,,,,,1985.0,9.0,273.0,-11.0,3028
1985-10-01,282.0,280.0,283.0,5.5,29,,,,,1985.0,10.0,274.0,-7.0,3028
1985-10-02,276.0,275.0,277.0,5.3,29,,,,,1985.0,10.0,275.0,-6.0,3028
1985-10-03,272.0,271.0,273.0,4.5,29,,,,,1985.0,10.0,276.0,-4.0,3028
1985-10-04,269.0,268.0,269.0,4.0,29,,,,,1985.0,10.0,277.0,-4.0,3028
1985-10-05,262.0,260.0,263.0,4.4,29,,,,,1985.0,10.0,278.0,-6.0,3028
1985-10-06,258.0,258.0,258.0,4.7,29,,,,,1985.0,10.0,279.0,-5.0,3028
1985-10-07,254.0,252.0,255.0,3.4,29,,,,,1985.0,10.0,280.0,-3.0,3028
1985-10-08,251.0,250.0,251.0,3.5,29,,,,,1985.0,10.0,281.0,-4.0,3028
1985-10-09,249.0,248.0,249.0,3.5,29,,,,,1985.0,10.0,282.0,-2.0,3028
1985-10-10,246.0,246.0,246.0,3.3,29,,,,,1985.0,10.0,283.0,-3.0,3028
1985-10-11,236.0,236.0,236.0,2.8,29,,,,,1985.0,10.0,284.0,-10.0,3028
1985-10-12,231.0,230.0,231.0,2.3,29,,,,,1985.0,10.0,285.0,-5.0,3028
