wind_direction,wind_speed_aver,precipitation,station_id,date
231.0,4.1,0.0,3029.0,1985-03-31
279.0,3.4,0.0,3029.0,1985-04-01
197.0,4.9,0.0,3029.0,1985-04-02
222.0,6.6,0.04,3029.0,1985-04-03
230.0,4.3,0.03,3029.0,1985-04-04
244.0,4.8,0.18,3029.0,1985-04-05
224.0,5.5,0.54,3029.0,1985-04-06
130.0,4.8,0.43,3029.0,1985-04-07
229.0,4.0,0.0,3029.0,1985-04-08
0.0,0.0,0.0,3029.0,1985-04-09
118.0,0.8,0.0,3029.0,1985-04-10
176.0,3.1,0.15,3029.0,1985-04-11
204.0,3.9,0.0,3029.0,1985-04-12
199.0,3.7,0.03,3029.0,1985-04-13
116.0,2.5,0.0,3029.0,1985-04-14
149.0,1.6,0.0,3029.0,1985-04-15
204.0,3.0,0.0,3029.0,1985-04-16
172.0,1.6,0.0,3029.0,1985-04-17
59.0,0.7,0.0,3029.0,1985-04-18
127.0,1.8,0.42,3029.0,1985-04-19
126.0,2.1,0.1,3029.0,1985-04-20
130.0,2.1,0.04,3029.0,1985-04-21
87.0,1.1,0.0,3029.0,1985-04-22
189.0,3.1,0.33,3029.0,1985-04-23
116.0,1.1,0.11,3029.0,1985-04-24
192.0,3.0,0.0,3029.0,1985-04-25
170.0,3.6,0.19,3029.0,1985-04-26
148.0,3.4,0.0,3029.0,1985-04-27
220.0,4.1,0.0,3029.0,1985-04-28
162.0,3.3,0.37,3029.0,1985-04-29
185.0,3.2,0.45,3029.0,1985-04-30
115.0,1.8,0.06999999999999999,3029.0,1985-05-01
90.0,1.8,0.04,3029.0,1985-05-02
173.0,2.6,1.12,3029.0,1985-05-03
130.0,2.8,0.0,3029.0,1985-05-04
101.0,1.7,0.0,3029.0,1985-05-05
191.0,3.5,0.0,3029.0,1985-05-06
190.0,5.3,0.0,3029.0,1985-05-07
197.0,4.7,0.33,3029.0,1985-05-08
203.0,4.1,0.0,3029.0,1985-05-09
217.0,3.2,0.0,3029.0,1985-05-10
232.0,5.6,0.0,3029.0,1985-05-11
223.0,4.1,0.09,3029.0,1985-05-12
118.0,1.6,0.0,3029.0,1985-05-13
88.0,2.6,0.0,3029.0,1985-05-14
208.0,3.0,0.08,3029.0,1985-05-15
185.0,2.6,0.47,3029.0,1985-05-16
202.0,5.7,0.0,3029.0,1985-05-17
206.0,6.1,0.0,3029.0,1985-05-18
181.0,3.8,0.06999999999999999,3029.0,1985-05-19
220.0,5.3,0.4,3029.0,1985-05-20
239.0,4.5,0.0,3029.0,1985-05-21
109.0,2.6,0.29,3029.0,1985-05-22
233.0,4.0,0.42,3029.0,1985-05-23
149.0,2.2,0.0,3029.0,1985-05-24
203.0,3.2,0.0,3029.0,1985-05-25
83.0,1.8,0.0,3029.0,1985-05-26
193.0,3.2,0.0,3029.0,1985-05-27
101.0,3.0,0.0,3029.0,1985-05-28
154.0,2.9,0.0,3029.0,1985-05-29
154.0,2.1,0.0,3029.0,1985-05-30
172.0,2.4,0.0,3029.0,1985-05-31
133.0,1.6,0.03,3029.0,1985-06-01
73.0,1.3,0.0,3029.0,1985-06-02
192.0,4.0,0.0,3029.0,1985-06-03
165.0,1.9,0.0,3029.0,1985-06-04
111.0,2.4,0.0,3029.0,1985-06-05
140.0,4.0,0.0,3029.0,1985-06-06
149.0,4.3,0.0,3029.0,1985-06-07
154.0,2.8,0.0,3029.0,1985-06-08
125.0,2.2,0.0,3029.0,1985-06-09
130.0,1.9,0.0,3029.0,1985-06-10
81.0,0.8,0.0,3029.0,1985-06-11
94.0,1.2,0.0,3029.0,1985-06-12
112.0,1.3,0.0,3029.0,1985-06-13
124.0,1.8,0.0,3029.0,1985-06-14
155.0,4.1,0.0,3029.0,1985-06-15
192.0,5.2,0.0,3029.0,1985-06-16
150.0,4.4,0.0,3029.0,1985-06-17
123.0,3.3,0.0,3029.0,1985-06-18
126.0,1.2,0.11,3029.0,1985-06-19
235.0,4.2,0.0,3029.0,1985-06-20
180.0,1.8,0.0,3029.0,1985-06-21
198.0,1.5,0.0,3029.0,1985-06-22
36.0,0.7,0.0,3029.0,1985-06-23
106.0,1.4,0.0,3029.0,1985-06-24
73.0,0.8,0.0,3029.0,1985-06-25
109.0,4.6,0.0,3029.0,1985-06-26
215.0,2.9,0.0,3029.0,1985-06-27
86.0,1.3,0.0,3029.0,1985-06-28
100.0,1.3,0.0,3029.0,1985-06-29
118.0,1.6,0.0,3029.0,1985-06-30
74.0,1.5,0.0,3029.0,1985-07-01
195.0,4.5,0.0,3029.0,1985-07-02
295.0,3.3,0.0,3029.0,1985-07-03
162.0,4.3,0.0,3029.0,1985-07-04
187.0,2.7,0.0,3029.0,1985-07-05
46.0,0.3,0.0,3029.0,1985-07-06
177.0,5.0,0.77,3029.0,1985-07-07
210.0,4.8,0.0,3029.0,1985-07-08
152.0,2.4,0.0,3029.0,1985-07-09
273.0,3.5,0.0,3029.0,1985-07-10
211.0,3.9,0.0,3029.0,1985-07-11
210.0,2.7,0.45,3029.0,1985-07-12
88.0,1.5,0.0,3029.0,1985-07-13
154.0,1.6,0.0,3029.0,1985-07-14
195.0,2.0,0.0,3029.0,1985-07-15
93.0,1.3,0.0,3029.0,1985-07-16
78.0,1.2,0.0,3029.0,1985-07-17
182.0,2.5,0.0,3029.0,1985-07-18
183.0,1.8,0.0,3029.0,1985-07-19
177.0,1.2,0.0,3029.0,1985-07-20
87.0,0.6,0.0,3029.0,1985-07-21
177.0,1.0,0.0,3029.0,1985-07-22
38.0,0.3,0.0,3029.0,1985-07-23
123.0,2.2,0.0,3029.0,1985-07-24
126.0,2.9,0.0,3029.0,1985-07-25
203.0,1.9,0.0,3029.0,1985-07-26
124.0,1.0,0.0,3029.0,1985-07-27
110.0,1.2,0.0,3029.0,1985-07-28
175.0,1.8,0.0,3029.0,1985-07-29
167.0,4.9,0.0,3029.0,1985-07-30
164.0,5.5,0.0,3029.0,1985-07-31
202.0,4.7,0.0,3029.0,1985-08-01
292.0,4.7,0.0,3029.0,1985-08-02
184.0,1.8,0.0,3029.0,1985-08-03
138.0,1.4,0.04,3029.0,1985-08-04
124.0,1.0,0.0,3029.0,1985-08-05
143.0,1.7,0.0,3029.0,1985-08-06
119.0,1.1,0.0,3029.0,1985-08-07
108.0,1.8,0.0,3029.0,1985-08-08
290.0,3.6,0.0,3029.0,1985-08-09
250.0,3.6,0.0,3029.0,1985-08-10
259.0,5.9,0.0,3029.0,1985-08-11
154.0,2.5,0.0,3029.0,1985-08-12
120.0,2.2,0.16,3029.0,1985-08-13
193.0,4.5,0.0,3029.0,1985-08-14
155.0,1.4,1.28,3029.0,1985-08-15
176.0,2.0,0.0,3029.0,1985-08-16
192.0,2.6,0.0,3029.0,1985-08-17
160.0,5.6,0.18,3029.0,1985-08-18
188.0,3.0,2.67,3029.0,1985-08-19
152.0,3.1,0.47,3029.0,1985-08-20
145.0,3.6,0.64,3029.0,1985-08-21
119.0,1.1,0.0,3029.0,1985-08-22
127.0,1.3,0.0,3029.0,1985-08-23
101.0,0.8,0.0,3029.0,1985-08-24
131.0,0.5,0.0,3029.0,1985-08-25
136.0,1.2,0.0,3029.0,1985-08-26
100.0,1.2,0.0,3029.0,1985-08-27
112.0,1.9,0.0,3029.0,1985-08-28
155.0,2.8,0.41,3029.0,1985-08-29
228.0,4.7,0.03,3029.0,1985-08-30
170.0,2.1,0.03,3029.0,1985-08-31
248.0,4.3,0.25,3029.0,1985-09-01
149.0,1.3,0.05,3029.0,1985-09-02
216.0,4.4,0.51,3029.0,1985-09-03
163.0,4.1,0.45,3029.0,1985-09-04
217.0,2.2,0.16,3029.0,1985-09-05
145.0,3.0,0.0,3029.0,1985-09-06
212.0,3.9,0.0,3029.0,1985-09-07
185.0,4.3,0.94,3029.0,1985-09-08
198.0,3.0,0.28,3029.0,1985-09-09
209.0,2.5,0.16,3029.0,1985-09-10
152.0,1.1,0.30999999999999994,3029.0,1985-09-11
239.0,1.7,0.86,3029.0,1985-09-12
119.0,1.5,0.09,3029.0,1985-09-13
188.0,4.4,0.5599999999999999,3029.0,1985-09-14
200.0,4.6,0.8,3029.0,1985-09-15
292.0,4.3,0.22000000000000008,3029.0,1985-09-16
234.0,3.3,0.5,3029.0,1985-09-17
297.0,2.9,0.63,3029.0,1985-09-18
225.0,2.2,0.55,3029.0,1985-09-19
129.0,1.5,0.39,3029.0,1985-09-20
186.0,1.5,0.0,3029.0,1985-09-21
180.0,3.3,0.0,3029.0,1985-09-22
220.0,3.8,0.09,3029.0,1985-09-23
132.0,1.8,0.0,3029.0,1985-09-24
82.0,1.5,0.14,3029.0,1985-09-25
97.0,3.6,0.0,3029.0,1985-09-26
152.0,2.1,0.0,3029.0,1985-09-27
70.0,1.2,0.0,3029.0,1985-09-28
191.0,2.9,0.0,3029.0,1985-09-29
95.0,1.2,0.0,3029.0,1985-09-30
216.0,3.6,0.3,3029.0,1985-10-01
177.0,2.1,0.0,3029.0,1985-10-02
101.0,0.8,0.0,3029.0,1985-10-03
174.0,2.5,0.37,3029.0,1985-10-04
183.0,4.2,0.0,3029.0,1985-10-05
84.0,1.8,0.0,3029.0,1985-10-06
146.0,2.0,0.15,3029.0,1985-10-07
153.0,2.0,0.16999999999999998,3029.0,1985-10-08
216.0,4.1,0.05,3029.0,1985-10-09
88.0,6.1,0.0,3029.0,1985-10-10
258.0,3.5,0.0,3029.0,1985-10-11
195.0,4.4,0.0,3029.0,1985-10-12
136.0,2.7,0.11,3029.0,1985-10-13
222.0,4.7,0.45,3029.0,1985-10-14
199.0,4.5,0.12,3029.0,1985-10-15
238.0,4.0,0.16,3029.0,1985-10-16
156.0,2.5,0.08,3029.0,1985-10-17
223.0,1.8,0.04,3029.0,1985-10-18
191.0,2.6,0.16999999999999998,3029.0,1985-10-19
125.0,2.2,0.26,3029.0,1985-10-20
163.0,1.7,0.0,3029.0,1985-10-21
146.0,2.4,0.18,3029.0,1985-10-22
173.0,2.0,0.0,3029.0,1985-10-23
122.0,2.4,0.24000000000000005,3029.0,1985-10-24
192.0,4.8,0.12,3029.0,1985-10-25
220.0,3.5,0.05,3029.0,1985-10-26
160.0,2.3,0.38,3029.0,1985-10-27
235.0,4.2,0.04,3029.0,1985-10-28
163.0,2.5,0.04,3029.0,1985-10-29
107.0,1.2,0.06999999999999999,3029.0,1985-10-30
179.0,3.9,0.15,3029.0,1985-10-31
176.0,3.2,0.0,3029.0,1985-11-01
234.0,4.1,0.06999999999999999,3029.0,1985-11-02
98.0,1.6,0.03,3029.0,1985-11-03
182.0,1.5,0.37,3029.0,1985-11-04
230.0,4.7,0.45,3029.0,1985-11-05
217.0,4.7,0.06,3029.0,1985-11-06
209.0,6.0,0.1,3029.0,1985-11-07
201.0,3.9,0.43,3029.0,1985-11-08
217.0,2.4,0.05,3029.0,1985-11-09
178.0,3.4,0.5199999999999999,3029.0,1985-11-10
188.0,4.7,0.38,3029.0,1985-11-11
236.0,4.0,0.0,3029.0,1985-11-12
138.0,1.3,0.04,3029.0,1985-11-13
109.0,2.2,0.04,3029.0,1985-11-14
223.0,3.5,0.18,3029.0,1985-11-15
228.0,3.0,0.06000000000000001,3029.0,1985-11-16
67.0,1.1,0.0,3029.0,1985-11-17
116.0,2.3,0.08,3029.0,1985-11-18
29.0,0.2,0.04,3029.0,1985-11-19
36.0,0.3,0.04,3029.0,1985-11-20
72.0,0.5,0.03,3029.0,1985-11-21
52.0,0.5,0.0,3029.0,1985-11-22
49.0,0.6,0.0,3029.0,1985-11-23
68.0,0.7,0.0,3029.0,1985-11-24
50.0,0.8,0.02,3029.0,1985-11-25
124.0,2.1,0.0,3029.0,1985-11-26
212.0,3.8,0.12999999999999998,3029.0,1985-11-27
186.0,3.2,0.04,3029.0,1985-11-28
86.0,0.9,0.0,3029.0,1985-11-29
109.0,1.8,0.03,3029.0,1985-11-30
124.0,2.6,0.04,3029.0,1985-12-01
57.0,0.3,0.17,3029.0,1985-12-02
52.0,0.3,0.06,3029.0,1985-12-03
120.0,2.5,0.0,3029.0,1985-12-04
207.0,5.3,0.1,3029.0,1985-12-05
204.0,4.2,0.1,3029.0,1985-12-06
151.0,2.2,0.03,3029.0,1985-12-07
48.0,0.7,0.0,3029.0,1985-12-08
181.0,4.3,0.18,3029.0,1985-12-09
197.0,4.3,0.09,3029.0,1985-12-10
103.0,2.9,0.03,3029.0,1985-12-11
141.0,1.1,0.06000000000000001,3029.0,1985-12-12
28.0,0.2,0.0,3029.0,1985-12-13
50.0,0.7,0.02,3029.0,1985-12-14
74.0,1.5,0.06000000000000001,3029.0,1985-12-15
84.0,1.2,0.28,3029.0,1985-12-16
111.0,1.6,0.18,3029.0,1985-12-17
206.0,3.6,0.05,3029.0,1985-12-18
129.0,1.2,0.08,3029.0,1985-12-19
0.0,0.0,0.1,3029.0,1985-12-20
168.0,2.8,0.06999999999999999,3029.0,1985-12-21
66.0,0.9,0.08,3029.0,1985-12-22
72.0,0.9,0.09,3029.0,1985-12-23
98.0,2.5,0.08,3029.0,1985-12-24
172.0,0.8,0.16999999999999998,3029.0,1985-12-25
34.0,0.9,0.37,3029.0,1985-12-26
166.0,2.9,0.54,3029.0,1985-12-27
44.0,0.8,0.04,3029.0,1985-12-28
165.0,1.3,0.13,3029.0,1985-12-29
26.0,0.2,0.02,3029.0,1985-12-30
0.0,0.0,0.0,3029.0,1985-12-31
2.0,0.1,0.0,3029.0,1986-01-01
104.0,2.1,0.05,3029.0,1986-01-02
187.0,4.3,0.03,3029.0,1986-01-03
41.0,0.7,0.0,3029.0,1986-01-04
6.0,0.1,0.2,3029.0,1986-01-05
68.0,1.0,0.17,3029.0,1986-01-06
24.0,0.3,0.14,3029.0,1986-01-07
0.0,0.0,0.02,3029.0,1986-01-08
0.0,0.0,0.0,3029.0,1986-01-09
41.0,1.0,0.12,3029.0,1986-01-10
72.0,1.4,0.17,3029.0,1986-01-11
149.0,3.7,0.14,3029.0,1986-01-12
162.0,1.8,0.26,3029.0,1986-01-13
92.0,0.7,0.2,3029.0,1986-01-14
16.0,0.2,0.09,3029.0,1986-01-15
156.0,2.1,0.06000000000000001,3029.0,1986-01-16
59.0,0.4,0.0,3029.0,1986-01-17
96.0,1.1,0.0,3029.0,1986-01-18
122.0,2.7,0.1,3029.0,1986-01-19
202.0,3.2,0.29,3029.0,1986-01-20
178.0,3.8,0.1,3029.0,1986-01-21
235.0,3.3,0.05,3029.0,1986-01-22
118.0,1.5,0.06999999999999999,3029.0,1986-01-23
81.0,1.2,0.02,3029.0,1986-01-24
102.0,1.5,0.0,3029.0,1986-01-25
137.0,1.8,0.08,3029.0,1986-01-26
134.0,1.9,0.1,3029.0,1986-01-27
49.0,0.4,0.0,3029.0,1986-01-28
50.0,0.6,0.0,3029.0,1986-01-29
100.0,1.5,0.0,3029.0,1986-01-30
50.0,0.7,0.04,3029.0,1986-01-31
105.0,2.2,0.06000000000000001,3029.0,1986-02-01
141.0,3.6,0.05,3029.0,1986-02-02
190.0,5.8,0.13,3029.0,1986-02-03
205.0,4.6,0.18,3029.0,1986-02-04
200.0,5.7,0.14,3029.0,1986-02-05
208.0,6.2,0.15,3029.0,1986-02-06
228.0,3.0,0.13,3029.0,1986-02-07
205.0,5.3,0.05,3029.0,1986-02-08
207.0,4.8,0.05,3029.0,1986-02-09
116.0,2.5,0.06,3029.0,1986-02-10
75.0,1.3,0.14,3029.0,1986-02-11
240.0,3.0,0.16999999999999998,3029.0,1986-02-12
145.0,3.2,0.0,3029.0,1986-02-13
32.0,0.7,0.0,3029.0,1986-02-14
77.0,1.9,0.03,3029.0,1986-02-15
67.0,0.9,0.04,3029.0,1986-02-16
77.0,1.1,0.06999999999999999,3029.0,1986-02-17
67.0,0.8,0.1,3029.0,1986-02-18
60.0,0.9,0.15,3029.0,1986-02-19
180.0,2.7,0.02,3029.0,1986-02-20
25.0,0.3,0.0,3029.0,1986-02-21
139.0,1.4,0.0,3029.0,1986-02-22
95.0,2.1,0.06,3029.0,1986-02-23
216.0,5.0,0.0,3029.0,1986-02-24
146.0,3.7,0.0,3029.0,1986-02-25
126.0,2.9,0.05,3029.0,1986-02-26
197.0,6.8,0.02,3029.0,1986-02-27
199.0,6.0,0.0,3029.0,1986-02-28
223.0,2.4,0.11,3029.0,1986-03-01
212.0,2.6,0.0,3029.0,1986-03-02
255.0,5.5,0.15,3029.0,1986-03-03
76.0,1.1,0.21,3029.0,1986-03-04
238.0,3.8,0.02,3029.0,1986-03-05
203.0,4.1,0.02,3029.0,1986-03-06
156.0,3.7,0.0,3029.0,1986-03-07
198.0,6.7,0.14,3029.0,1986-03-08
261.0,5.1,0.1,3029.0,1986-03-09
109.0,1.2,0.0,3029.0,1986-03-10
44.0,0.4,0.0,3029.0,1986-03-11
20.0,0.3,0.0,3029.0,1986-03-12
32.0,0.2,0.0,3029.0,1986-03-13
156.0,3.6,0.0,3029.0,1986-03-14
154.0,3.9,0.0,3029.0,1986-03-15
207.0,4.8,0.13,3029.0,1986-03-16
189.0,6.9,0.02,3029.0,1986-03-17
184.0,5.3,0.06999999999999999,3029.0,1986-03-18
174.0,3.9,0.0,3029.0,1986-03-19
154.0,3.2,0.04,3029.0,1986-03-20
221.0,4.0,0.22000000000000008,3029.0,1986-03-21
78.0,1.3,0.0,3029.0,1986-03-22
280.0,3.4,0.0,3029.0,1986-03-23
134.0,2.3,0.0,3029.0,1986-03-24
170.0,3.8,0.0,3029.0,1986-03-25
170.0,3.7,0.0,3029.0,1986-03-26
187.0,4.7,0.15,3029.0,1986-03-27
171.0,3.0,0.02,3029.0,1986-03-28
118.0,1.5,0.0,3029.0,1986-03-29
111.0,0.9,0.0,3029.0,1986-03-30
170.0,1.8,0.02,3029.0,1986-03-31
277.0,2.9,0.33,3029.0,1986-04-01
216.0,2.5,0.26,3029.0,1986-04-02
138.0,3.9,0.12999999999999998,3029.0,1986-04-03
196.0,4.5,0.11,3029.0,1986-04-04
92.0,1.0,0.0,3029.0,1986-04-05
227.0,2.5,0.03,3029.0,1986-04-06
235.0,3.9,0.12,3029.0,1986-04-07
277.0,3.9,0.1,3029.0,1986-04-08
196.0,6.0,0.0,3029.0,1986-04-09
170.0,4.6,0.14,3029.0,1986-04-10
208.0,4.2,0.01,3029.0,1986-04-11
176.0,5.5,0.08,3029.0,1986-04-12
261.0,7.3,0.23,3029.0,1986-04-13
267.0,3.8,0.0,3029.0,1986-04-14
132.0,2.4,0.0,3029.0,1986-04-15
77.0,1.4,0.2,3029.0,1986-04-16
218.0,3.0,0.01,3029.0,1986-04-17
303.0,4.2,0.0,3029.0,1986-04-18
295.0,3.3,0.0,3029.0,1986-04-19
206.0,2.8,0.0,3029.0,1986-04-20
100.0,1.2,0.05,3029.0,1986-04-21
105.0,1.0,0.0,3029.0,1986-04-22
50.0,0.9,0.0,3029.0,1986-04-23
81.0,1.2,0.0,3029.0,1986-04-24
282.0,2.9,0.0,3029.0,1986-04-25
145.0,3.0,0.0,3029.0,1986-04-26
175.0,2.7,0.0,3029.0,1986-04-27
189.0,4.4,0.01,3029.0,1986-04-28
232.0,3.6,0.32,3029.0,1986-04-29
118.0,2.6,0.09,3029.0,1986-04-30
203.0,3.7,0.03,3029.0,1986-05-01
137.0,2.3,0.32,3029.0,1986-05-02
221.0,4.2,0.08,3029.0,1986-05-03
199.0,5.1,0.0,3029.0,1986-05-04
242.0,3.8,0.0,3029.0,1986-05-05
276.0,4.1,0.0,3029.0,1986-05-06
211.0,2.9,0.0,3029.0,1986-05-07
281.0,3.3,0.03,3029.0,1986-05-08
190.0,2.6,0.0,3029.0,1986-05-09
228.0,1.8,0.0,3029.0,1986-05-10
272.0,3.5,0.0,3029.0,1986-05-11
205.0,1.8,0.0,3029.0,1986-05-12
79.0,1.7,0.0,3029.0,1986-05-13
208.0,3.2,0.0,3029.0,1986-05-14
216.0,2.3,0.0,3029.0,1986-05-15
119.0,0.9,0.0,3029.0,1986-05-16
199.0,2.4,0.0,3029.0,1986-05-17
205.0,1.6,0.0,3029.0,1986-05-18
120.0,1.5,0.0,3029.0,1986-05-19
80.0,1.1,0.0,3029.0,1986-05-20
183.0,1.3,0.0,3029.0,1986-05-21
181.0,2.1,0.0,3029.0,1986-05-22
183.0,2.2,0.0,3029.0,1986-05-23
240.0,5.1,0.06999999999999999,3029.0,1986-05-24
120.0,1.7,0.0,3029.0,1986-05-25
195.0,2.7,0.0,3029.0,1986-05-26
176.0,3.2,0.0,3029.0,1986-05-27
136.0,2.7,0.3,3029.0,1986-05-28
196.0,5.3,0.0,3029.0,1986-05-29
184.0,4.6,0.0,3029.0,1986-05-30
150.0,2.9,0.0,3029.0,1986-05-31
120.0,2.9,0.0,3029.0,1986-06-01
185.0,3.8,0.64,3029.0,1986-06-02
117.0,1.8,0.0,3029.0,1986-06-03
193.0,2.6,0.09,3029.0,1986-06-04
203.0,1.7,0.0,3029.0,1986-06-05
112.0,1.5,0.0,3029.0,1986-06-06
245.0,4.2,0.0,3029.0,1986-06-07
94.0,0.9,0.0,3029.0,1986-06-08
176.0,2.3,0.0,3029.0,1986-06-09
192.0,2.9,0.33,3029.0,1986-06-10
168.0,3.3,0.0,3029.0,1986-06-11
168.0,4.1,0.0,3029.0,1986-06-12
232.0,2.2,1.57,3029.0,1986-06-13
179.0,2.0,1.01,3029.0,1986-06-14
209.0,1.5,0.0,3029.0,1986-06-15
146.0,1.5,0.0,3029.0,1986-06-16
151.0,1.4,0.0,3029.0,1986-06-17
88.0,0.7,0.0,3029.0,1986-06-18
108.0,5.5,0.0,3029.0,1986-06-19
234.0,5.5,0.0,3029.0,1986-06-20
214.0,4.7,0.0,3029.0,1986-06-21
147.0,2.9,0.03,3029.0,1986-06-22
179.0,2.3,1.0699999999999998,3029.0,1986-06-23
155.0,1.7,0.0,3029.0,1986-06-24
114.0,3.3,0.55,3029.0,1986-06-25
223.0,4.0,0.6799999999999999,3029.0,1986-06-26
254.0,3.1,0.0,3029.0,1986-06-27
143.0,2.2,0.0,3029.0,1986-06-28
246.0,5.2,0.32,3029.0,1986-06-29
186.0,2.5,0.0,3029.0,1986-06-30
143.0,1.6,0.0,3029.0,1986-07-01
121.0,2.3,0.0,3029.0,1986-07-02
157.0,1.9,0.0,3029.0,1986-07-03
137.0,1.5,0.0,3029.0,1986-07-04
84.0,0.4,0.0,3029.0,1986-07-05
92.0,1.1,0.0,3029.0,1986-07-06
108.0,1.3,0.0,3029.0,1986-07-07
177.0,1.8,0.0,3029.0,1986-07-08
62.0,0.8,0.0,3029.0,1986-07-09
192.0,4.4,0.11,3029.0,1986-07-10
194.0,2.2,0.11,3029.0,1986-07-11
224.0,3.2,0.0,3029.0,1986-07-12
256.0,3.9,0.0,3029.0,1986-07-13
179.0,2.0,0.0,3029.0,1986-07-14
181.0,1.6,0.0,3029.0,1986-07-15
128.0,0.7,0.0,3029.0,1986-07-16
248.0,2.2,0.0,3029.0,1986-07-17
153.0,1.7,0.0,3029.0,1986-07-18
227.0,3.1,0.0,3029.0,1986-07-19
215.0,2.5,0.0,3029.0,1986-07-20
49.0,1.0,0.0,3029.0,1986-07-21
194.0,2.8,0.3,3029.0,1986-07-22
137.0,1.7,0.0,3029.0,1986-07-23
180.0,3.0,0.0,3029.0,1986-07-24
221.0,2.7,0.0,3029.0,1986-07-25
177.0,2.4,1.02,3029.0,1986-07-26
183.0,3.5,1.14,3029.0,1986-07-27
