date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
1985-03-02,4.0,-26.8,0.0,56.6875,0.0,0,-28.0,-29.0,-29.0,-30.0,-30.0,-30.0,-31.0
1985-03-03,3.0,-27.2,0.0,56.6875,5.0,0,-29.0,-29.0,-30.0,-30.0,-30.0,-31.0,-31.0
1985-03-04,4.0,-27.8,0.0,56.625,5.0,0,-29.0,-30.0,-30.0,-30.0,-31.0,-31.0,-32.0
1985-03-05,3.0,-28.2,0.0,56.5,5.0,0,-30.0,-30.0,-30.0,-31.0,-31.0,-32.0,-32.0
1985-03-06,4.0,-28.8,0.0,56.375,5.0,0,-30.0,-30.0,-31.0,-31.0,-32.0,-32.0,-32.0
1985-03-07,3.0,-29.2,0.0,56.25,4.0,0,-30.0,-31.0,-31.0,-32.0,-32.0,-32.0,-32.0
1985-03-08,3.0,-29.6,0.0,56.09375,3.5,0,-31.0,-31.0,-32.0,-32.0,-32.0,-32.0,-32.0
1985-03-09,3.0,-30.0,0.0,55.90625,3.5,0,-31.0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.0
1985-03-10,3.0,-30.4,0.0,55.71875,3.0,0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.0,-31.0
1985-03-11,3.0,-30.8,0.0,55.5,3.5,0,-32.0,-32.0,-32.0,-32.0,-31.0,-31.0,-30.0
1985-03-12,3.0,-31.2,0.0,55.28125,3.5,0,-32.0,-32.0,-32.0,-31.0,-31.0,-30.0,-29.0
1985-03-13,2.0,-31.6,0.0,55.0625,3.0,0,-32.0,-32.0,-31.0,-31.0,-30.0,-29.0,-30.0
1985-03-14,2.0,-31.8,0.0,54.75,5.0,0,-32.0,-31.0,-31.0,-30.0,-29.0,-30.0,-28.0
1985-03-15,2.0,-32.0,0.0,54.4375,5.0,0,-31.0,-31.0,-30.0,-29.0,-30.0,-28.0,-27.0
1985-03-16,1.0,-31.8,0.0,54.125,5.0,0,-31.0,-30.0,-29.0,-30.0,-28.0,-27.0,-25.0
1985-03-17,1.0,-31.6,0.0,53.8125,5.0,0,-30.0,-29.0,-30.0,-28.0,-27.0,-25.0,-24.0
1985-03-18,2.0,-31.2,0.0,53.5,5.0,0,-29.0,-30.0,-28.0,-27.0,-25.0,-24.0,-23.0
1985-03-19,3.0,-30.6,0.0,53.1875,5.0,0,-30.0,-28.0,-27.0,-25.0,-24.0,-23.0,-22.0
1985-03-20,3.0,-30.2,0.0,52.90625,5.5,0,-28.0,-27.0,-25.0,-24.0,-23.0,-22.0,-21.0
1985-03-21,4.0,-29.6,0.0,52.71875,5.0,0,-27.0,-25.0,-24.0,-23.0,-22.0,-21.0,-20.0
1985-03-22,5.0,-28.8,0.0,52.46875,6.5,0,-25.0,-24.0,-23.0,-22.0,-21.0,-20.0,-20.0
1985-03-23,6.0,-27.8,0.0,52.21875,6.5,0,-24.0,-23.0,-22.0,-21.0,-20.0,-20.0,-20.0
1985-03-24,7.0,-26.8,0.0,51.9375,7.0,0,-23.0,-22.0,-21.0,-20.0,-20.0,-20.0,-19.0
1985-03-25,7.0,-25.4,0.0,51.6875,7.0,0,-22.0,-21.0,-20.0,-20.0,-20.0,-19.0,-19.0
1985-03-26,8.0,-24.2,0.0,51.4375,7.0,0,-21.0,-20.0,-20.0,-20.0,-19.0,-19.0,-19.0
1985-03-27,9.0,-23.0,0.0,51.25,6.5,0,-20.0,-20.0,-20.0,-19.0,-19.0,-19.0,-20.0
1985-03-28,8.0,-22.0,0.0,51.03125,6.5,0,-20.0,-20.0,-19.0,-19.0,-19.0,-20.0,-20.0
1985-03-29,7.0,-21.2,0.0,50.8125,6.5,0,-20.0,-19.0,-19.0,-19.0,-20.0,-20.0,-19.0
1985-03-30,5.0,-20.6,0.0,50.625,8.0,0,-19.0,-19.0,-19.0,-20.0,-20.0,-19.0,-18.0
1985-03-31,5.0,-20.0,0.0,50.3125,10.0,0,-19.0,-19.0,-20.0,-20.0,-19.0,-18.0,-18.0
1985-04-01,4.0,-19.6,0.0,49.90625,11.5,0,-19.0,-20.0,-20.0,-19.0,-18.0,-18.0,-17.0
1985-04-02,3.0,-19.4,0.0,49.5,11.5,0,-20.0,-20.0,-19.0,-18.0,-18.0,-17.0,-17.0
1985-04-03,2.0,-19.4,0.0,49.09375,10.5,0,-20.0,-19.0,-18.0,-18.0,-17.0,-17.0,-16.0
1985-04-04,1.0,-19.4,0.0,48.65625,10.0,0,-19.0,-18.0,-18.0,-17.0,-17.0,-16.0,-16.0
1985-04-05,1.0,-19.4,0.0,48.375,8.0,0,-18.0,-18.0,-17.0,-17.0,-16.0,-16.0,-16.0
1985-04-06,2.0,-19.2,0.0,48.03125,8.5,0,-18.0,-17.0,-17.0,-16.0,-16.0,-16.0,-16.0
1985-04-07,2.0,-19.0,0.0,47.75,8.5,0,-17.0,-17.0,-16.0,-16.0,-16.0,-16.0,-15.0
1985-04-08,3.0,-18.4,0.0,47.46875,8.0,0,-17.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0
1985-04-09,3.0,-17.8,0.0,47.21875,8.0,0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-14.0
1985-04-10,4.0,-17.2,0.0,46.96875,7.5,0,-16.0,-16.0,-16.0,-15.0,-15.0,-14.0,-14.0
1985-04-11,4.0,-16.8,0.0,46.5625,10.0,0,-16.0,-16.0,-15.0,-15.0,-14.0,-14.0,-13.0
1985-04-12,3.0,-16.4,0.0,45.875,14.0,0,-16.0,-15.0,-15.0,-14.0,-14.0,-13.0,-10.0
1985-04-13,2.0,-16.2,0.0,44.96875,16.0,0,-15.0,-15.0,-14.0,-14.0,-13.0,-10.0,-8.0
1985-04-14,3.0,-15.8,0.0,43.875,19.0,0,-15.0,-14.0,-14.0,-13.0,-10.0,-8.0,-5.0
1985-04-15,2.0,-15.6,0.0,42.5625,24.0,0,-14.0,-14.0,-13.0,-10.0,-8.0,-5.0,0.0
1985-04-16,3.0,-15.2,0.0,41.0,30.0,0,-14.0,-13.0,-10.0,-8.0,-5.0,0.0,3.0
1985-04-17,2.0,-14.8,0.0,39.125,36.5,0,-13.0,-10.0,-8.0,-5.0,0.0,3.0,5.0
1985-04-18,3.0,-14.2,0.5,37.125,38.5,0,-10.0,-8.0,-5.0,0.0,3.0,5.0,7.0
1985-04-19,6.0,-13.2,1.5,34.59375,46.5,0,-8.0,-5.0,0.0,3.0,5.0,7.0,7.0
1985-04-20,8.0,-11.8,3.5,31.96875,49.0,0,-5.0,0.0,3.0,5.0,7.0,7.0,11.0
1985-04-21,10.0,-10.0,4.0,29.15625,49.0,0,0.0,3.0,5.0,7.0,7.0,11.0,15.0
1985-04-22,15.0,-7.2,4.0,26.28125,50.5,0,3.0,5.0,7.0,7.0,11.0,15.0,15.0
1985-04-23,17.0,-4.0,4.0,23.40625,50.0,0,5.0,7.0,7.0,11.0,15.0,15.0,15.0
1985-04-24,19.0,-1.0,4.0,20.53125,50.0,0,7.0,7.0,11.0,15.0,15.0,15.0,18.0
1985-04-25,20.0,2.0,4.0,17.65625,50.0,0,7.0,11.0,15.0,15.0,15.0,18.0,18.0
1985-04-26,17.0,4.4,4.0,14.78125,50.5,1,11.0,15.0,15.0,15.0,18.0,18.0,33.0
1985-04-27,19.0,6.6,4.0,12.0625,50.0,2,15.0,15.0,15.0,18.0,18.0,33.0,25.0
1985-04-28,20.0,9.0,4.5,9.59375,50.0,3,15.0,15.0,18.0,18.0,33.0,25.0,33.0
1985-04-29,15.0,11.0,5.0,7.375,48.5,3,15.0,18.0,18.0,33.0,25.0,33.0,22.0
1985-04-30,12.0,12.6,6.5,5.34375,46.5,3,18.0,18.0,33.0,25.0,33.0,22.0,10.0
1985-05-01,13.0,14.8,6.5,3.625,45.0,3,18.0,33.0,25.0,33.0,22.0,10.0,0.0
1985-05-02,11.0,16.2,6.5,2.28125,45.0,3,33.0,25.0,33.0,22.0,10.0,0.0,10.0
1985-05-03,26.0,19.8,8.0,1.34375,45.0,3,25.0,33.0,22.0,10.0,0.0,10.0,30.0
1985-05-04,22.0,21.8,8.5,0.53125,44.5,3,33.0,22.0,10.0,0.0,10.0,30.0,55.0
1985-05-05,18.0,25.4,8.5,0.25,46.5,3,22.0,10.0,0.0,10.0,30.0,55.0,130.0
1985-05-06,18.0,26.2,8.5,0.125,45.5,3,10.0,0.0,10.0,30.0,55.0,130.0,200.0
1985-05-07,23.0,24.6,9.0,0.03125,46.0,3,0.0,10.0,30.0,55.0,130.0,200.0,203.0
1985-05-08,33.0,18.0,9.0,0.03125,46.0,3,10.0,30.0,55.0,130.0,200.0,203.0,222.0
1985-05-09,33.0,15.0,9.0,0.03125,46.0,4,30.0,55.0,130.0,200.0,203.0,222.0,291.0
1985-05-10,33.0,14.4,9.5,0.03125,46.0,5,55.0,130.0,200.0,203.0,222.0,291.0,345.0
1985-05-11,55.0,21.0,9.5,0.03125,43.5,6,130.0,200.0,203.0,222.0,291.0,345.0,339.0
1985-05-12,130.0,45.0,9.5,0.03125,39.5,6,200.0,203.0,222.0,291.0,345.0,339.0,309.0
1985-05-13,200.0,85.0,10.0,0.03125,35.5,6,203.0,222.0,291.0,345.0,339.0,309.0,305.0
1985-05-14,203.0,123.6,10.0,0.03125,32.5,6,222.0,291.0,345.0,339.0,309.0,305.0,365.0
1985-05-15,222.0,162.0,10.0,0.03125,27.5,5,291.0,345.0,339.0,309.0,305.0,365.0,420.0
1985-05-16,281.0,209.2,10.0,0.03125,21.5,4,345.0,339.0,309.0,305.0,365.0,420.0,410.0
1985-05-17,315.0,252.2,10.0,0.03125,15.0,3,339.0,309.0,305.0,365.0,420.0,410.0,376.0
1985-05-18,290.0,280.0,9.5,0.03125,13.0,3,309.0,305.0,365.0,420.0,410.0,376.0,350.0
1985-05-19,215.0,301.2,8.5,0.03125,4.5,3,305.0,365.0,420.0,410.0,376.0,350.0,327.0
1985-05-20,145.0,317.8,8.0,0.03125,2.5,3,365.0,420.0,410.0,376.0,350.0,327.0,292.0
1985-05-21,162.0,332.6,8.0,0.03125,1.5,3,420.0,410.0,376.0,350.0,327.0,292.0,261.0
1985-05-22,198.0,347.6,8.0,0.0,0.0,3,410.0,376.0,350.0,327.0,292.0,261.0,250.0
1985-05-23,129.0,361.8,7.0,0.0,0.0,3,376.0,350.0,327.0,292.0,261.0,250.0,273.0
1985-05-24,115.0,375.2,7.0,0.0,0.0,3,350.0,327.0,292.0,261.0,250.0,273.0,294.0
1985-05-25,115.0,384.2,6.5,0.0,0.0,3,327.0,292.0,261.0,250.0,273.0,294.0,315.0
1985-05-26,115.0,376.6,6.5,0.0,0.0,3,292.0,261.0,250.0,273.0,294.0,315.0,307.0
1985-05-27,128.0,351.0,6.5,0.0,0.0,3,261.0,250.0,273.0,294.0,315.0,307.0,320.0
1985-05-28,159.0,321.2,6.5,0.0,0.0,3,250.0,273.0,294.0,315.0,307.0,320.0,341.0
1985-05-29,170.0,296.0,6.5,0.0,0.0,3,273.0,294.0,315.0,307.0,320.0,341.0,339.0
1985-05-30,160.0,280.6,6.5,0.0,0.0,3,294.0,315.0,307.0,320.0,341.0,339.0,331.0
1985-05-31,126.0,274.0,6.5,0.0,0.0,3,315.0,307.0,320.0,341.0,339.0,331.0,329.0
1985-06-01,100.0,278.6,6.5,0.0,0.0,3,307.0,320.0,341.0,339.0,331.0,329.0,324.0
1985-06-02,77.0,287.8,5.0,0.0,0.0,3,320.0,341.0,339.0,331.0,329.0,324.0,317.0
1985-06-03,70.0,301.8,5.0,0.0,0.0,3,341.0,339.0,331.0,329.0,324.0,317.0,321.0
1985-06-04,91.0,315.4,5.0,0.0,0.0,3,339.0,331.0,329.0,324.0,317.0,321.0,329.0
1985-06-05,91.0,324.4,5.0,0.0,0.5,3,331.0,329.0,324.0,317.0,321.0,329.0,333.0
1985-06-06,68.0,327.6,5.0,0.0,0.0,3,329.0,324.0,317.0,321.0,329.0,333.0,340.0
1985-06-07,47.0,332.0,5.0,0.0,0.0,3,324.0,317.0,321.0,329.0,333.0,340.0,346.0
1985-06-08,34.0,332.8,5.0,0.0,0.0,3,317.0,321.0,329.0,333.0,340.0,346.0,348.0
1985-06-09,34.0,328.0,5.0,0.0,0.0,3,321.0,329.0,333.0,340.0,346.0,348.0,345.0
1985-06-10,24.0,324.4,5.0,0.0,0.0,3,329.0,333.0,340.0,346.0,348.0,345.0,340.0
1985-06-11,24.0,324.0,5.0,0.0,0.0,3,333.0,340.0,346.0,348.0,345.0,340.0,354.0
1985-06-12,22.0,324.8,5.0,0.0,0.0,3,340.0,346.0,348.0,345.0,340.0,354.0,360.0
1985-06-13,23.0,328.0,5.0,0.0,0.0,3,346.0,348.0,345.0,340.0,354.0,360.0,344.0
1985-06-14,29.0,333.8,5.0,0.0,0.0,3,348.0,345.0,340.0,354.0,360.0,344.0,313.0
1985-06-15,31.0,339.2,5.0,0.0,0.0,3,345.0,340.0,354.0,360.0,344.0,313.0,289.0
1985-06-16,31.0,342.4,0.0,0.0,0.0,3,340.0,354.0,360.0,344.0,313.0,289.0,269.0
1985-06-17,27.0,343.8,0.0,0.0,0.0,3,354.0,360.0,344.0,313.0,289.0,269.0,248.0
1985-06-18,25.0,346.6,0.0,0.0,0.0,3,360.0,344.0,313.0,289.0,269.0,248.0,233.0
1985-06-19,27.0,349.4,0.0,0.0,0.0,3,344.0,313.0,289.0,269.0,248.0,233.0,223.0
1985-06-20,20.0,348.6,0.0,0.0,0.0,3,313.0,289.0,269.0,248.0,233.0,223.0,206.0
1985-06-21,47.0,342.2,0.0,0.0,0.0,3,289.0,269.0,248.0,233.0,223.0,206.0,192.0
1985-06-22,71.0,332.0,0.0,0.0,0.0,3,269.0,248.0,233.0,223.0,206.0,192.0,180.0
1985-06-23,91.0,315.0,0.0,0.0,0.0,3,248.0,233.0,223.0,206.0,192.0,180.0,185.0
1985-06-24,112.0,292.6,0.0,0.0,0.0,3,233.0,223.0,206.0,192.0,180.0,185.0,195.0
1985-06-25,127.0,270.4,0.0,0.0,0.0,3,223.0,206.0,192.0,180.0,185.0,195.0,191.0
1985-06-26,137.0,252.4,0.0,0.0,0.0,3,206.0,192.0,180.0,185.0,195.0,191.0,183.0
1985-06-27,138.0,235.8,0.0,0.0,0.0,3,192.0,180.0,185.0,195.0,191.0,183.0,177.0
1985-06-28,121.0,220.4,0.0,0.0,0.0,3,180.0,185.0,195.0,191.0,183.0,177.0,166.0
1985-06-29,109.0,206.8,0.0,0.0,0.0,3,185.0,195.0,191.0,183.0,177.0,166.0,154.0
1985-06-30,89.0,197.2,0.0,0.0,0.0,3,195.0,191.0,183.0,177.0,166.0,154.0,139.0
1985-07-01,68.0,191.6,0.0,0.0,0.0,3,191.0,183.0,177.0,166.0,154.0,139.0,124.0
1985-07-02,53.0,188.6,0.0,0.0,0.0,3,183.0,177.0,166.0,154.0,139.0,124.0,110.0
1985-07-03,43.0,186.8,0.0,0.0,0.0,3,177.0,166.0,154.0,139.0,124.0,110.0,99.0
1985-07-04,29.0,186.2,0.0,0.0,0.0,3,166.0,154.0,139.0,124.0,110.0,99.0,86.0
1985-07-05,29.0,182.4,0.0,0.0,0.0,3,154.0,139.0,124.0,110.0,99.0,86.0,86.0
1985-07-06,41.0,174.2,0.0,0.0,0.0,3,139.0,124.0,110.0,99.0,86.0,86.0,93.0
1985-07-07,56.0,163.8,0.0,0.0,0.0,3,124.0,110.0,99.0,86.0,86.0,93.0,93.0
1985-07-08,71.0,152.0,0.0,0.0,0.0,3,110.0,99.0,86.0,86.0,93.0,93.0,82.0
1985-07-09,81.0,138.6,0.0,0.0,0.0,3,99.0,86.0,86.0,93.0,93.0,82.0,71.0
1985-07-10,84.0,125.2,0.0,0.0,0.0,3,86.0,86.0,93.0,93.0,82.0,71.0,63.0
1985-07-11,91.0,111.6,0.0,0.0,0.0,3,86.0,93.0,93.0,82.0,71.0,63.0,57.0
1985-07-12,80.0,101.0,0.0,0.0,0.0,3,93.0,93.0,82.0,71.0,63.0,57.0,53.0
1985-07-13,68.0,94.8,0.0,0.0,0.0,3,93.0,82.0,71.0,63.0,57.0,53.0,43.0
1985-07-14,53.0,91.4,0.0,0.0,0.0,3,82.0,71.0,63.0,57.0,53.0,43.0,40.0
1985-07-15,42.0,88.0,0.0,0.0,0.0,3,71.0,63.0,57.0,53.0,43.0,40.0,32.0
1985-07-16,39.0,85.0,0.0,0.0,0.0,3,63.0,57.0,53.0,43.0,40.0,32.0,25.0
1985-07-17,36.0,80.4,0.0,0.0,0.0,3,57.0,53.0,43.0,40.0,32.0,25.0,20.0
1985-07-18,36.0,73.2,0.0,0.0,0.0,3,53.0,43.0,40.0,32.0,25.0,20.0,14.0
1985-07-19,40.0,65.2,0.0,0.0,0.0,3,43.0,40.0,32.0,25.0,20.0,14.0,10.0
1985-07-20,50.0,57.4,0.0,0.0,0.0,3,40.0,32.0,25.0,20.0,14.0,10.0,5.0
1985-07-21,53.0,51.2,0.0,0.0,0.0,3,32.0,25.0,20.0,14.0,10.0,5.0,0.0
1985-07-22,50.0,45.0,0.0,0.0,0.0,3,25.0,20.0,14.0,10.0,5.0,0.0,-2.0
1985-07-23,46.0,38.6,0.0,0.0,0.0,3,20.0,14.0,10.0,5.0,0.0,-2.0,-5.0
1985-07-24,43.0,32.0,0.0,0.0,0.0,3,14.0,10.0,5.0,0.0,-2.0,-5.0,-8.0
1985-07-25,43.0,26.2,0.0,0.0,0.0,3,10.0,5.0,0.0,-2.0,-5.0,-8.0,-9.0
1985-07-26,43.0,20.2,0.0,0.0,0.0,3,5.0,0.0,-2.0,-5.0,-8.0,-9.0,-9.0
1985-07-27,38.0,14.8,0.0,0.0,0.0,3,0.0,-2.0,-5.0,-8.0,-9.0,-9.0,-11.0
1985-07-28,40.0,9.8,0.0,0.0,0.0,3,-2.0,-5.0,-8.0,-9.0,-9.0,-11.0,-11.0
1985-07-29,34.0,5.4,0.0,0.0,0.0,3,-5.0,-8.0,-9.0,-9.0,-11.0,-11.0,-9.0
1985-07-30,30.0,1.6,0.0,0.0,0.0,3,-8.0,-9.0,-9.0,-11.0,-11.0,-9.0,-3.0
1985-07-31,28.0,-2.0,0.0,0.0,0.0,3,-9.0,-9.0,-11.0,-11.0,-9.0,-3.0,-2.0
1985-08-01,23.0,-4.8,0.0,0.0,0.0,3,-9.0,-11.0,-11.0,-9.0,-3.0,-2.0,-3.0
1985-08-02,19.0,-6.6,0.0,0.0,0.0,3,-11.0,-11.0,-9.0,-3.0,-2.0,-3.0,-3.0
1985-08-03,16.0,-8.4,0.0,0.0,0.0,3,-11.0,-9.0,-3.0,-2.0,-3.0,-3.0,-3.0
1985-08-04,11.0,-9.6,0.0,0.0,0.0,3,-9.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0
1985-08-05,9.0,-9.8,0.0,0.0,0.0,3,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,-5.0
1985-08-06,8.0,-8.6,0.0,0.0,0.0,3,-2.0,-3.0,-3.0,-3.0,-3.0,-5.0,-1.0
1985-08-07,9.0,-7.2,0.0,0.0,0.0,3,-3.0,-3.0,-3.0,-3.0,-5.0,-1.0,4.0
1985-08-08,9.0,-5.6,0.0,0.0,0.0,3,-3.0,-3.0,-3.0,-5.0,-1.0,4.0,12.0
1985-08-09,9.0,-4.0,0.0,0.0,0.0,3,-3.0,-3.0,-5.0,-1.0,4.0,12.0,14.0
1985-08-10,9.0,-2.8,0.0,0.0,0.0,3,-3.0,-5.0,-1.0,4.0,12.0,14.0,14.0
