date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1985-01-24,-28.0,-28.0,-27.0,0.28777473341474913,16,,,,,1985.0,1.0,24.0,0.0,3019
1985-01-25,-28.0,-28.0,-28.0,0.2871784401029043,16,57.0,36.0,1.0,,1985.0,1.0,25.0,-1.0,3019
1985-01-26,-28.0,-28.0,-28.0,0.2866385529151527,16,,,,,1985.0,1.0,26.0,0.0,3019
1985-01-27,-28.0,-28.0,-28.0,0.2861631298692222,16,,,,,1985.0,1.0,27.0,0.0,3019
1985-01-28,-28.0,-28.0,-28.0,0.28590527330193805,16,,,,,1985.0,1.0,28.0,0.0,3019
1985-01-29,-28.0,-28.0,-28.0,0.285615184663742,16,,,,,1985.0,1.0,29.0,0.0,3019
1985-01-30,-28.0,-28.0,-28.0,0.2852767479191822,16,,,,,1985.0,1.0,30.0,0.0,3019
1985-01-31,-28.0,-28.0,-28.0,0.2849060791037097,16,58.0,44.0,1.0,,1985.0,1.0,31.0,0.0,3019
1985-02-01,-28.0,-28.0,-28.0,0.2844548301109633,16,,,,,1985.0,2.0,32.0,0.0,3019
1985-02-02,-28.0,-28.0,-28.0,0.2839471749941218,16,,,,,1985.0,2.0,33.0,0.0,3019
1985-02-03,-28.0,-28.0,-28.0,0.2834314618595517,16,,,,,1985.0,2.0,34.0,0.0,3019
1985-02-04,-28.0,-28.0,-28.0,0.28304467700862634,16,,,,,1985.0,2.0,35.0,0.0,3019
1985-02-05,-28.0,-28.0,-28.0,0.28264983413997236,16,61.0,43.0,1.0,,1985.0,2.0,36.0,0.0,3019
1985-02-06,-28.0,-28.0,-28.0,0.2822630492890452,16,,,,,1985.0,2.0,37.0,0.0,3019
1985-02-07,-28.0,-28.0,-28.0,0.28192461254448453,16,,,,,1985.0,2.0,38.0,0.0,3019
1985-02-08,-28.0,-28.0,-28.0,0.2816667559771986,16,,,,,1985.0,2.0,39.0,0.0,3019
1985-02-09,-28.0,-28.0,-28.0,0.28143307346309676,16,,,,,1985.0,2.0,40.0,0.0,3019
1985-02-10,-28.0,-28.0,-28.0,0.28111075275399156,16,62.0,42.0,1.0,,1985.0,2.0,41.0,0.0,3019
1985-02-11,-27.0,-27.0,-27.0,0.280869012222162,16,,,,,1985.0,2.0,42.0,1.0,3019
1985-02-12,-27.0,-27.0,-27.0,0.2807239679030653,16,,,,,1985.0,2.0,43.0,0.0,3019
1985-02-13,-26.0,-26.0,-26.0,0.2805789235839695,16,,,,,1985.0,2.0,44.0,1.0,3019
1985-02-14,-25.0,-25.0,-25.0,0.2804419372825988,16,,,,,1985.0,2.0,45.0,1.0,3019
1985-02-15,-25.0,-25.0,-24.0,0.28028077692804576,16,61.0,39.0,1.0,,1985.0,2.0,46.0,1.0,3019
1985-02-16,-24.0,-24.0,-24.0,0.28012767459122134,16,,,,,1985.0,2.0,47.0,0.0,3019
1985-02-17,-23.0,-23.0,-23.0,0.2798537019884799,16,,,,,1985.0,2.0,48.0,1.0,3019
1985-02-18,-23.0,-23.0,-23.0,0.27953943929710245,16,,,,,1985.0,2.0,49.0,0.0,3019
1985-02-19,-23.0,-23.0,-23.0,0.27920100255254177,16,,,,,1985.0,2.0,50.0,0.0,3019
1985-02-20,-24.0,-24.0,-23.0,0.2789431459852576,16,65.0,40.0,1.0,,1985.0,2.0,51.0,0.0,3019
1985-02-21,-24.0,-24.0,-24.0,0.2787014054534289,16,,,,,1985.0,2.0,52.0,-1.0,3019
1985-02-22,-24.0,-24.0,-24.0,0.2785402450988741,16,,,,,1985.0,2.0,53.0,0.0,3019
1985-02-23,-25.0,-25.0,-24.0,0.27834685267341275,16,,,,,1985.0,2.0,54.0,0.0,3019
1985-02-24,-25.0,-25.0,-25.0,0.2781131701593109,16,,,,,1985.0,2.0,55.0,-1.0,3019
1985-02-25,-26.0,-26.0,-25.0,0.27792783575157465,16,66.0,38.0,1.0,,1985.0,2.0,56.0,0.0,3019
1985-02-26,-26.0,-26.0,-26.0,0.2777908494502057,16,,,,,1985.0,2.0,57.0,-1.0,3019
1985-02-27,-27.0,-27.0,-26.0,0.2777263853083838,16,,,,,1985.0,2.0,58.0,0.0,3019
1985-02-28,-27.0,-27.0,-27.0,0.2776216310779249,16,67.0,38.0,1.0,,1985.0,2.0,59.0,-1.0,3019
1985-03-01,-27.0,-27.0,-27.0,0.27747658675882736,16,,,,,1985.0,3.0,60.0,0.0,3019
1985-03-02,-28.0,-28.0,-28.0,0.2772348462269978,16,,,,,1985.0,3.0,61.0,-1.0,3019
1985-03-03,-28.0,-28.0,-28.0,0.27697698965971274,16,,,,,1985.0,3.0,62.0,0.0,3019
1985-03-04,-29.0,-29.0,-29.0,0.2766869010215185,16,,,,,1985.0,3.0,63.0,-1.0,3019
1985-03-05,-29.0,-29.0,-29.0,0.2763484642769569,16,,,,,1985.0,3.0,64.0,0.0,3019
1985-03-06,-30.0,-30.0,-30.0,0.2760100275323971,16,,,,,1985.0,3.0,65.0,-1.0,3019
1985-03-07,-30.0,-30.0,-30.0,0.2756474167346523,16,,,,,1985.0,3.0,66.0,0.0,3019
1985-03-08,-30.0,-30.0,-30.0,0.27525257386599833,16,,,,,1985.0,3.0,67.0,0.0,3019
1985-03-09,-31.0,-31.0,-31.0,0.27474491874915774,16,,,,,1985.0,3.0,68.0,-1.0,3019
1985-03-10,-31.0,-31.0,-31.0,0.274245321650044,16,69.0,35.0,1.0,,1985.0,3.0,69.0,0.0,3019
1985-03-11,-32.0,-32.0,-32.0,0.2738263047282059,16,,,,,1985.0,3.0,70.0,-1.0,3019
1985-03-12,-32.0,-32.0,-32.0,0.27339922978864095,16,,,,,1985.0,3.0,71.0,0.0,3019
1985-03-13,-32.0,-32.0,-32.0,0.2729399227781668,16,,,,,1985.0,3.0,72.0,0.0,3019
1985-03-14,-32.0,-32.0,-32.0,0.27254507990951193,16,,,,,1985.0,3.0,73.0,0.0,3019
1985-03-15,-32.0,-32.0,-32.0,0.27207771488131005,16,,,,,1985.0,3.0,74.0,0.0,3019
1985-03-16,-31.0,-31.0,-31.0,0.27148947958719116,16,,,,,1985.0,3.0,75.0,1.0,3019
1985-03-17,-31.0,-31.0,-31.0,0.27099794050580517,16,,,,,1985.0,3.0,76.0,0.0,3019
1985-03-18,-30.0,-30.0,-30.0,0.27046611133578136,16,,,,,1985.0,3.0,77.0,1.0,3019
1985-03-19,-29.0,-29.0,-29.0,0.26986176000620876,16,,,,,1985.0,3.0,78.0,1.0,3019
1985-03-20,-30.0,-30.0,-30.0,0.26930575678300084,16,72.0,35.0,1.0,,1985.0,3.0,79.0,-1.0,3019
1985-03-21,-28.0,-28.0,-28.0,0.26870140545342736,16,,,,,1985.0,3.0,80.0,2.0,3019
1985-03-22,-27.0,-27.0,-27.0,0.2681051121415834,16,,,,,1985.0,3.0,81.0,1.0,3019
1985-03-23,-25.0,-25.0,-25.0,0.2676860952197462,16,,,,,1985.0,3.0,82.0,2.0,3019
1985-03-24,-24.0,-24.0,-24.0,0.26743629667018975,16,,,,,1985.0,3.0,83.0,1.0,3019
1985-03-25,-23.0,-23.0,-23.0,0.2672912523510922,16,,,,,1985.0,3.0,84.0,1.0,3019
1985-03-26,-22.0,-22.0,-22.0,0.26717038208517874,16,,,,,1985.0,3.0,85.0,1.0,3019
1985-03-27,-21.0,-21.0,-21.0,0.2670253377660794,16,,,,,1985.0,3.0,86.0,1.0,3019
1985-03-28,-20.0,-20.0,-20.0,0.26684806137607087,16,,,,,1985.0,3.0,87.0,1.0,3019
1985-03-29,-20.0,-20.0,-20.0,0.2665902048087876,16,,,,,1985.0,3.0,88.0,0.0,3019
1985-03-30,-20.0,-20.0,-20.0,0.2663323482415034,16,,,,,1985.0,3.0,89.0,0.0,3019
1985-03-31,-19.0,-19.0,-19.0,0.266058375638762,16,73.0,24.0,1.0,,1985.0,3.0,90.0,1.0,3019
1985-04-01,-19.0,-19.0,-19.0,0.0,16,,,,,1985.0,4.0,91.0,0.0,3019
1985-04-02,-19.0,-19.0,-19.0,0.0,16,,,,,1985.0,4.0,92.0,0.0,3019
1985-04-03,-20.0,-20.0,-20.0,0.0,16,,,,,1985.0,4.0,93.0,-1.0,3019
1985-04-04,-20.0,-20.0,-20.0,0.0,16,,,,,1985.0,4.0,94.0,0.0,3019
1985-04-05,-19.0,-19.0,-19.0,0.0,16,,,,,1985.0,4.0,95.0,1.0,3019
1985-04-06,-18.0,-18.0,-18.0,0.0,16,,,,,1985.0,4.0,96.0,1.0,3019
1985-04-07,-18.0,-18.0,-18.0,0.0,16,,,,,1985.0,4.0,97.0,0.0,3019
1985-04-08,-17.0,-17.0,-17.0,0.0,16,,,,,1985.0,4.0,98.0,1.0,3019
1985-04-09,-17.0,-17.0,-17.0,0.0,16,,,,,1985.0,4.0,99.0,0.0,3019
1985-04-10,-16.0,-16.0,-16.0,0.0,16,,,,,1985.0,4.0,100.0,1.0,3019
1985-04-11,-16.0,-16.0,-16.0,0.0,16,,,,,1985.0,4.0,101.0,0.0,3019
1985-04-12,-16.0,-16.0,-16.0,0.0,16,,,,,1985.0,4.0,102.0,0.0,3019
1985-04-13,-16.0,-16.0,-16.0,0.0,16,,,,,1985.0,4.0,103.0,0.0,3019
1985-04-14,-15.0,-15.0,-15.0,0.1,16,,,,,1985.0,4.0,104.0,1.0,3019
1985-04-15,-15.0,-15.0,-15.0,0.1,16,,,,,1985.0,4.0,105.0,0.0,3019
1985-04-16,-14.0,-14.0,-14.0,0.1,16,,,,,1985.0,4.0,106.0,1.0,3019
1985-04-17,-14.0,-14.0,-14.0,0.1,16,,,,,1985.0,4.0,107.0,0.0,3019
1985-04-18,-13.0,-13.0,-13.0,0.1,16,,,,,1985.0,4.0,108.0,1.0,3019
1985-04-19,-10.0,-10.0,-10.0,0.1,16,,,,,1985.0,4.0,109.0,3.0,3019
1985-04-20,-8.0,-8.0,-8.0,0.1,16,,,,,1985.0,4.0,110.0,2.0,3019
1985-04-21,-5.0,-5.0,-5.0,0.1,16,,,,,1985.0,4.0,111.0,3.0,3019
1985-04-22,0.0,0.0,0.0,0.0,16,,,,,1985.0,4.0,112.0,5.0,3019
1985-04-23,3.0,3.0,3.0,0.0,16,,,,,1985.0,4.0,113.0,3.0,3019
1985-04-24,5.0,5.0,5.0,0.1,16,,,,,1985.0,4.0,114.0,2.0,3019
1985-04-25,7.0,7.0,7.0,0.1,16,,,,,1985.0,4.0,115.0,2.0,3019
1985-04-26,7.0,7.0,7.0,0.1,23,,,,,1985.0,4.0,116.0,0.0,3019
1985-04-27,11.0,11.0,11.0,0.1,23,,,,,1985.0,4.0,117.0,4.0,3019
1985-04-28,15.0,15.0,15.0,0.1,23,,,,,1985.0,4.0,118.0,4.0,3019
1985-04-29,15.0,15.0,15.0,0.1,23,,,,,1985.0,4.0,119.0,0.0,3019
1985-04-30,15.0,15.0,15.0,0.1,23,,,,,1985.0,4.0,120.0,0.0,3019
1985-05-01,18.0,18.0,18.0,0.1,23,,,,,1985.0,5.0,121.0,3.0,3019
1985-05-02,18.0,18.0,18.0,0.1,23,,,,,1985.0,5.0,122.0,0.0,3019
1985-05-03,33.0,33.0,33.0,0.2,"28,15",,,,,1985.0,5.0,123.0,15.0,3019
1985-05-04,25.0,25.0,25.0,0.1,"28,15",,,,,1985.0,5.0,124.0,-8.0,3019
1985-05-05,33.0,33.0,33.0,0.1,"28,15",,,,,1985.0,5.0,125.0,8.0,3019
1985-05-06,22.0,22.0,22.0,0.2,"28,15",,,,,1985.0,5.0,126.0,-11.0,3019
1985-05-07,10.0,10.0,10.0,0.1,"28,15",,,,,1985.0,5.0,127.0,-12.0,3019
1985-05-08,0.0,0.0,0.0,0.4,"28,15",,,,,1985.0,5.0,128.0,-10.0,3019
1985-05-09,10.0,10.0,10.0,0.1,"26,25",,,,,1985.0,5.0,129.0,10.0,3019
1985-05-10,30.0,30.0,30.0,0.2,"26,25",,,,,1985.0,5.0,130.0,20.0,3019
1985-05-11,55.0,55.0,55.0,0.2,9,,,,,1985.0,5.0,131.0,25.0,3019
1985-05-12,130.0,130.0,130.0,0.2,9,,,,,1985.0,5.0,132.0,75.0,3019
1985-05-13,200.0,200.0,200.0,0.2,9,,,,,1985.0,5.0,133.0,70.0,3019
1985-05-14,203.0,203.0,203.0,0.2,9,,,,,1985.0,5.0,134.0,3.0,3019
1985-05-15,222.0,222.0,222.0,0.4,29,,,,,1985.0,5.0,135.0,19.0,3019
1985-05-16,291.0,291.0,291.0,1.8,29,,,,,1985.0,5.0,136.0,69.0,3019
1985-05-17,345.0,345.0,345.0,2.2,29,,,,,1985.0,5.0,137.0,54.0,3019
1985-05-18,339.0,339.0,339.0,2.8,29,,,,,1985.0,5.0,138.0,-6.0,3019
1985-05-19,309.0,309.0,309.0,4.0,29,,,,,1985.0,5.0,139.0,-30.0,3019
1985-05-20,305.0,305.0,305.0,4.6,29,,,,,1985.0,5.0,140.0,-4.0,3019
1985-05-21,365.0,365.0,365.0,5.1,29,,,,,1985.0,5.0,141.0,60.0,3019
1985-05-22,420.0,420.0,420.0,4.8,29,,,,,1985.0,5.0,142.0,55.0,3019
1985-05-23,410.0,410.0,410.0,4.4,29,,,,,1985.0,5.0,143.0,-10.0,3019
1985-05-24,376.0,376.0,376.0,4.3,29,,,,,1985.0,5.0,144.0,-34.0,3019
1985-05-25,350.0,350.0,350.0,4.4,29,,,,,1985.0,5.0,145.0,-26.0,3019
1985-05-26,327.0,327.0,327.0,4.5,29,,,,,1985.0,5.0,146.0,-23.0,3019
1985-05-27,292.0,292.0,292.0,5.5,29,,,,,1985.0,5.0,147.0,-35.0,3019
1985-05-28,261.0,261.0,261.0,5.8,29,,,,,1985.0,5.0,148.0,-31.0,3019
1985-05-29,250.0,250.0,250.0,6.2,29,,,,,1985.0,5.0,149.0,-11.0,3019
1985-05-30,273.0,273.0,273.0,7.2,29,,,,,1985.0,5.0,150.0,23.0,3019
1985-05-31,294.0,294.0,294.0,7.4,29,,,,,1985.0,5.0,151.0,21.0,3019
1985-06-01,312.0,308.0,315.0,8.4,29,,,,,1985.0,6.0,152.0,21.0,3019
1985-06-02,307.0,306.0,307.0,9.1,29,,,,,1985.0,6.0,153.0,-8.0,3019
1985-06-03,315.0,309.0,320.0,9.8,29,,,,,1985.0,6.0,154.0,13.0,3019
1985-06-04,336.0,331.0,341.0,10.4,29,,,,,1985.0,6.0,155.0,21.0,3019
1985-06-05,338.0,337.0,339.0,11.1,29,,,,,1985.0,6.0,156.0,-2.0,3019
1985-06-06,331.0,331.0,331.0,11.3,29,,,,,1985.0,6.0,157.0,-8.0,3019
1985-06-07,328.0,327.0,329.0,11.4,29,,,,,1985.0,6.0,158.0,-2.0,3019
1985-06-08,323.0,321.0,324.0,11.7,29,,,,,1985.0,6.0,159.0,-5.0,3019
1985-06-09,317.0,316.0,317.0,11.9,29,,,,,1985.0,6.0,160.0,-7.0,3019
1985-06-10,319.0,316.0,321.0,12.8,29,,,,,1985.0,6.0,161.0,4.0,3019
1985-06-11,327.0,325.0,329.0,13.4,29,,,,,1985.0,6.0,162.0,8.0,3019
1985-06-12,333.0,332.0,333.0,14.5,29,,,,,1985.0,6.0,163.0,4.0,3019
1985-06-13,338.0,336.0,340.0,15.3,29,,,,,1985.0,6.0,164.0,7.0,3019
1985-06-14,345.0,344.0,346.0,15.9,29,,,,,1985.0,6.0,165.0,6.0,3019
1985-06-15,348.0,347.0,348.0,16.5,29,,,,,1985.0,6.0,166.0,2.0,3019
1985-06-16,344.0,343.0,345.0,17.0,29,,,,,1985.0,6.0,167.0,-3.0,3019
1985-06-17,340.0,339.0,340.0,18.0,29,,,,,1985.0,6.0,168.0,-5.0,3019
1985-06-18,351.0,347.0,354.0,18.4,29,,,,,1985.0,6.0,169.0,14.0,3019
1985-06-19,357.0,354.0,360.0,18.1,29,,,,,1985.0,6.0,170.0,6.0,3019
1985-06-20,338.0,332.0,344.0,18.2,29,,,,,1985.0,6.0,171.0,-16.0,3019
1985-06-21,308.0,302.0,313.0,17.9,29,,,,,1985.0,6.0,172.0,-31.0,3019
1985-06-22,285.0,281.0,289.0,16.8,29,,,,,1985.0,6.0,173.0,-24.0,3019
1985-06-23,264.0,259.0,269.0,18.2,29,,,,,1985.0,6.0,174.0,-20.0,3019
1985-06-24,244.0,240.0,248.0,19.2,29,,,,,1985.0,6.0,175.0,-21.0,3019
1985-06-25,231.0,228.0,233.0,19.7,29,,,,,1985.0,6.0,176.0,-15.0,3019
1985-06-26,221.0,218.0,223.0,19.8,29,,,,,1985.0,6.0,177.0,-10.0,3019
1985-06-27,203.0,200.0,206.0,20.3,29,,,,,1985.0,6.0,178.0,-17.0,3019
1985-06-28,189.0,185.0,192.0,20.8,29,,,,,1985.0,6.0,179.0,-14.0,3019
1985-06-29,179.0,178.0,180.0,21.7,29,,,,,1985.0,6.0,180.0,-12.0,3019
1985-06-30,181.0,176.0,185.0,21.8,29,,,,,1985.0,6.0,181.0,5.0,3019
1985-07-01,193.0,191.0,195.0,21.4,29,,,,,1985.0,7.0,182.0,10.0,3019
1985-07-02,189.0,187.0,191.0,20.9,29,,,,,1985.0,7.0,183.0,-4.0,3019
1985-07-03,181.0,179.0,183.0,20.9,29,,,,,1985.0,7.0,184.0,-8.0,3019
1985-07-04,175.0,172.0,177.0,19.9,29,,,,,1985.0,7.0,185.0,-6.0,3019
1985-07-05,163.0,160.0,166.0,19.2,29,,,,,1985.0,7.0,186.0,-11.0,3019
1985-07-06,150.0,146.0,154.0,18.3,29,,,,,1985.0,7.0,187.0,-12.0,3019
1985-07-07,135.0,131.0,139.0,18.3,29,,,,,1985.0,7.0,188.0,-15.0,3019
1985-07-08,122.0,119.0,124.0,18.8,29,,,,,1985.0,7.0,189.0,-15.0,3019
1985-07-09,108.0,105.0,110.0,19.2,29,,,,,1985.0,7.0,190.0,-14.0,3019
1985-07-10,96.0,92.0,99.0,18.8,29,,,,,1985.0,7.0,191.0,-11.0,3019
1985-07-11,84.0,81.0,86.0,18.0,29,,,,,1985.0,7.0,192.0,-13.0,3019
1985-07-12,84.0,82.0,86.0,18.6,29,,,,,1985.0,7.0,193.0,0.0,3019
1985-07-13,93.0,92.0,93.0,19.0,29,,,,,1985.0,7.0,194.0,7.0,3019
1985-07-14,91.0,88.0,93.0,20.0,29,,,,,1985.0,7.0,195.0,0.0,3019
1985-07-15,80.0,77.0,82.0,20.4,29,,,,,1985.0,7.0,196.0,-11.0,3019
1985-07-16,69.0,66.0,71.0,20.7,29,,,,,1985.0,7.0,197.0,-11.0,3019
1985-07-17,62.0,60.0,63.0,20.8,29,,,,,1985.0,7.0,198.0,-8.0,3019
1985-07-18,56.0,55.0,57.0,20.7,29,,,,,1985.0,7.0,199.0,-6.0,3019
1985-07-19,52.0,51.0,53.0,20.1,29,,,,,1985.0,7.0,200.0,-4.0,3019
1985-07-20,42.0,41.0,43.0,20.4,29,,,,,1985.0,7.0,201.0,-10.0,3019
1985-07-21,38.0,36.0,40.0,19.7,29,,,,,1985.0,7.0,202.0,-3.0,3019
1985-07-22,31.0,30.0,32.0,19.2,29,,,,,1985.0,7.0,203.0,-8.0,3019
1985-07-23,23.0,21.0,25.0,18.8,29,,,,,1985.0,7.0,204.0,-7.0,3019
1985-07-24,18.0,15.0,20.0,18.6,29,,,,,1985.0,7.0,205.0,-5.0,3019
1985-07-25,13.0,11.0,14.0,18.3,29,,,,,1985.0,7.0,206.0,-6.0,3019
1985-07-26,8.0,6.0,10.0,17.0,29,,,,,1985.0,7.0,207.0,-4.0,3019
1985-07-27,4.0,2.0,5.0,16.5,29,,,,,1985.0,7.0,208.0,-5.0,3019
1985-07-28,0.0,0.0,0.0,16.3,29,,,,,1985.0,7.0,209.0,-5.0,3019
1985-07-29,-3.0,-3.0,-2.0,16.2,29,,,,,1985.0,7.0,210.0,-2.0,3019
1985-07-30,-6.0,-7.0,-5.0,16.2,29,,,,,1985.0,7.0,211.0,-3.0,3019
1985-07-31,-9.0,-10.0,-8.0,15.6,29,,,,,1985.0,7.0,212.0,-3.0,3019
1985-08-01,-10.0,-10.0,-9.0,15.2,29,,,,,1985.0,8.0,213.0,-1.0,3019
1985-08-02,-10.0,-11.0,-9.0,14.8,29,,,,,1985.0,8.0,214.0,0.0,3019
1985-08-03,-12.0,-12.0,-11.0,14.5,29,,,,,1985.0,8.0,215.0,-2.0,3019
1985-08-04,-12.0,-12.0,-11.0,14.4,29,,,,,1985.0,8.0,216.0,0.0,3019
1985-08-05,-10.0,-11.0,-9.0,15.6,29,,,,,1985.0,8.0,217.0,2.0,3019
1985-08-06,-5.0,-6.0,-3.0,15.5,29,,,,,1985.0,8.0,218.0,6.0,3019
1985-08-07,-2.0,-2.0,-2.0,15.6,29,,,,,1985.0,8.0,219.0,1.0,3019
1985-08-08,-4.0,-4.0,-3.0,16.2,29,,,,,1985.0,8.0,220.0,-1.0,3019
1985-08-09,-3.0,-3.0,-3.0,17.2,29,,,,,1985.0,8.0,221.0,0.0,3019
1985-08-10,-3.0,-3.0,-3.0,17.1,29,,,,,1985.0,8.0,222.0,0.0,3019
1985-08-11,-4.0,-4.0,-3.0,16.8,29,,,,,1985.0,8.0,223.0,0.0,3019
1985-08-12,-5.0,-5.0,-5.0,17.8,29,,,,,1985.0,8.0,224.0,-2.0,3019
1985-08-13,-3.0,-4.0,-1.0,18.0,29,,,,,1985.0,8.0,225.0,4.0,3019
1985-08-14,3.0,1.0,4.0,18.0,29,,,,,1985.0,8.0,226.0,5.0,3019
1985-08-15,11.0,10.0,12.0,18.2,29,,,,,1985.0,8.0,227.0,8.0,3019
1985-08-16,14.0,13.0,14.0,18.0,29,,,,,1985.0,8.0,228.0,2.0,3019
1985-08-17,14.0,13.0,14.0,17.3,29,,,,,1985.0,8.0,229.0,0.0,3019
1985-08-18,20.0,17.0,22.0,15.6,29,,,,,1985.0,8.0,230.0,8.0,3019
1985-08-19,53.0,42.0,63.0,15.1,29,,,,,1985.0,8.0,231.0,41.0,3019
1985-08-20,104.0,100.0,108.0,14.6,29,,,,,1985.0,8.0,232.0,45.0,3019
1985-08-21,118.0,115.0,120.0,14.6,29,,,,,1985.0,8.0,233.0,12.0,3019
1985-08-22,123.0,122.0,124.0,14.8,29,,,,,1985.0,8.0,234.0,4.0,3019
1985-08-23,125.0,124.0,125.0,15.2,29,,,,,1985.0,8.0,235.0,1.0,3019
1985-08-24,120.0,118.0,122.0,15.5,29,,,,,1985.0,8.0,236.0,-3.0,3019
1985-08-25,113.0,112.0,113.0,15.5,29,,,,,1985.0,8.0,237.0,-9.0,3019
1985-08-26,119.0,116.0,121.0,15.1,29,,,,,1985.0,8.0,238.0,8.0,3019
1985-08-27,121.0,120.0,122.0,15.3,29,,,,,1985.0,8.0,239.0,1.0,3019
1985-08-28,118.0,116.0,119.0,15.6,29,,,,,1985.0,8.0,240.0,-3.0,3019
1985-08-29,106.0,103.0,108.0,14.9,29,,,,,1985.0,8.0,241.0,-11.0,3019
1985-08-30,96.0,95.0,97.0,14.7,29,,,,,1985.0,8.0,242.0,-11.0,3019
1985-08-31,95.0,93.0,97.0,14.1,29,,,,,1985.0,8.0,243.0,0.0,3019
1985-09-01,104.0,102.0,105.0,14.4,29,,,,,1985.0,9.0,244.0,8.0,3019
1985-09-02,107.0,106.0,108.0,14.2,29,,,,,1985.0,9.0,245.0,3.0,3019
1985-09-03,111.0,110.0,112.0,13.6,29,,,,,1985.0,9.0,246.0,4.0,3019
1985-09-04,112.0,110.0,113.0,13.0,29,,,,,1985.0,9.0,247.0,1.0,3019
1985-09-05,107.0,105.0,108.0,12.5,29,,,,,1985.0,9.0,248.0,-5.0,3019
1985-09-06,104.0,103.0,105.0,12.1,29,,,,,1985.0,9.0,249.0,-3.0,3019
1985-09-07,104.0,103.0,105.0,11.3,29,,,,,1985.0,9.0,250.0,0.0,3019
1985-09-08,117.0,115.0,118.0,11.0,29,,,,,1985.0,9.0,251.0,13.0,3019
1985-09-09,116.0,114.0,117.0,11.0,29,,,,,1985.0,9.0,252.0,-1.0,3019
1985-09-10,112.0,112.0,112.0,11.1,29,,,,,1985.0,9.0,253.0,-5.0,3019
1985-09-11,115.0,113.0,117.0,10.9,29,,,,,1985.0,9.0,254.0,5.0,3019
1985-09-12,119.0,119.0,119.0,10.7,29,,,,,1985.0,9.0,255.0,2.0,3019
1985-09-13,119.0,118.0,119.0,10.3,29,,,,,1985.0,9.0,256.0,0.0,3019
1985-09-14,115.0,114.0,116.0,9.1,29,,,,,1985.0,9.0,257.0,-3.0,3019
1985-09-15,113.0,113.0,113.0,9.1,29,,,,,1985.0,9.0,258.0,-3.0,3019
1985-09-16,120.0,114.0,125.0,8.6,29,,,,,1985.0,9.0,259.0,12.0,3019
1985-09-17,160.0,152.0,168.0,7.3,29,,,,,1985.0,9.0,260.0,43.0,3019
1985-09-18,167.0,162.0,172.0,7.5,29,,,,,1985.0,9.0,261.0,4.0,3019
